ID	Sentiment	Content
336	0	Tôi có công việc ở Thái Nguyên, một vài lần mời khách tại nhà hàng Hoa Biển tôi thấy thức ăn đa dạng, có các phòng riêng cho mỗi đoàn khách. Tôi thấy phòng hơi nhỏ (chắc khoảng 5-7m2) nên khi ngồi ăn không được thoải mái.
337	1	Tuy chưa thể là “Nhất” nhưng với độ sâu 500m chắc chắn động Nhị Thanh sẽ mang lại cho quý khách cảm ngạc nhiên, huyền ảo và kì bí khi đi vào bên trong.
338	0	Nếu bạn đi theo nhóm 3-4 người trở lên, thường rất khó tìm được đủ chỗ vào giờ ăn trưa. Hôm đó nhóm mình phải ngồi sát vào nhau, hầu như không còn không gian để nói chuyện và thưởng thức món ăn.
339	1	"3. CHI PHÍ THAM KHẢO
                                          Mình chia sẻ mức giá tham khảo với 2 người, có gì các mẹ lên trang chủ của Flamingo để tìm hiểu kĩ hơn nhé
                                          ➡ Giá trọn gói cho 1 người:
                                          - 2,699,000VNĐ/khách (Từ CN đến thứ 5)
                                          - 3,200,000VNĐ /khách (Đêm thứ 6, thứ 7)
                                          - Giá cho trẻ em extra bed:999,000VNĐ /trẻ em
                                          - Giá cho trẻ em không có extra bed: 499,000VNĐ
                                          ➡ Giá bao gồm:
                                          - 01 Đêm nghỉ tại Hill Top villa dành cho 2 người
                                          - Ăn sáng buffe tại nhà hàng Bamboo Wings
                                          02 xe đạp thể thao
                                          - Tặng giỏ hoa quả tươi
                                          - Tặng giỏ bánh mỳ hàng ngày lúc 16h00
                                          - Xe điện tham quan trong khu Resort
                                          - Vé vào cổng khu Flamingo Đại Lải
                                          - Miễn phí 01 giờ chơi Tennis
                                          - Sử dụng dịch vụ tại bãi biển (bơi và tắm tráng) sử dụng các khu deck với saloon sang trọng
                                          - Sử dụng dịch vụ tại Công viên trò chơi
                                          - Bảo hiểm du lịch
                                          👉 Giá không bao gồm:
                                          - Phí sử dụng các dịch vụ CLB du thuyền và thể thao dưới nước.
                                          - Các bữa ăn chính (Ăn chính trong khu Resort với Menu 450.000đ/suất).
                                          - Hướng dẫn viên."
340	1	"Khu Thung Nham là thung lũng khá yên bình. Nó không xa thành phố Ninh Bình nên đi lại thuận tiện, có thể bắt taxi đến chơi rồi tối về Ninh Bình nghỉ. Hoặc bạn nên đi kết hợp như thế này: đến thăm Tràng An trước rồi chiều về thì đến Thung Nham. Nếu bạn muốn ngắm chim thì tầm 6h chiều chim mới bay về thung lũng nên bạn đến sớm cũng không ngắm chim được.
                  Trong khu Thung Nham có phòng cho thuê nhưng giá khá đắt. "
341	1	Tối đầu tiên tại Siem Reap, đến đây cùng với hai người bạn bản địa. Nhà hàng tông màu đỏ rất ấm cúng. Hôm đó kín khách. Cả nhóm gọi Amok và vài món rồi share nhau. Món ăn vừa trình bày đẹp, vừa ngon. Cho điểm tối đa.
342	1	"Quán có các món nướng, cuốn. Nhà hàng bê ra, ăn bao nhiêu còn lại thì trừ tiền.
Đồ ăn vị hơi ngọt, có vẻ hợp với khẩu vị miền Nam.
Rau sống nhìn hấp dẫn."
343	1	"Cơm bà Bà Buội ngon, màu sắc bắt mắt, ăn lần 1 muốn ăn lần 2...
Giá phải chăng. Mỗi tội nhà hơi chật."
344	1	Tầng 1 là Temple bar, tầng 2 là nhà hàng, đối diện với Soup Dragon. Chọn được chỗ ở ban công nên view xuống Pub Street quá đẹp. Món ăn trình bày tốt, chất lượng được. Nhà hàng này có show, khoảng 8h thấy khách Tây lên ngồi kín.
345	1	"Mình chọn hải sản còn sống trực tiếp từ trong bể và yêu cầu nhà hàng chế biến theo ý thích.
Chi phí cỡ 120-150k/người, kể cả đồ uống (nói thêm mình được bạn bè gọi vui là &quot;thần bia&quot; :)"
346	1	"Lần nào đi Hội An gia đình mình cũng tới quán A Rồi.
Quán đã chuyển sang địa điểm mới (ngay gần địa điểm cũ), đối diện Golden Sand.
Đồ ăn ngon, vừa miệng. 
Giá cả rất phải chăng.
Phục vụ cũng tàm tạm.
Quán đông khách nhất trong các quán khu vực đấy, cả khách của vùng lẫn khách du lịch."
347	1	"Mình đến đây ăn sáng cùng gia đình cô em họ sống trong Đà Nẵng. Không gian của quán thoáng và rộng, trẻ con có thể chạy chơi xung quanh trong khi người lớn trò chuyện.
Đồ ăn cũng tương đối đa dạng và hợp khẩu vị nhiều miền."
348	1	Cùng chuỗi Triangle BBQ nằm quanh khu chợ đêm và pub street. Đồ ăn như nhau, concept chưa thấy điểm gì khác, menu dùng chung (vẫn có tên Triangle); vậy mà không hiểu tại sao họ lại làm 2 tên khác nhau. Bữa tối thứ 2 ăn một mình - cánh gà nướng, mỳ, bia... đứng lên 4 USD.
349	1	Hải sản còn tươi được lựa chọn và chế biến tại chỗ luôn. Quán nằm ngay đường bờ biển, thoáng mát. Giá mềm, cả đồ uống mỗi người khoảng &amp;gt;100k.
350	1	Hải sản tươi được chọn lựa khá kỹ, khi chúng tôi chọn cân, vẫn còn sống và bơi trong bể/chậu. Có nhiều loại hải sản cũng như phương thức chế biến khác nhau sẵn trong thực đơn để chúng tôi chọn.
351	0	Trong chuyến đi làm việc Quảng Ninh chúng tôi đi sớm từ Hà nội, xuống đến Uông bí khoảng 7h, tìm nơi ăn sáng được chỉ đến quán bún tôm này. Mới nghe tôi thấy lạ (chưa nghe bún tôm bao giờ) thử đến ăn thấy quán đông khách, một bát bún nhiều tôm tôi không thể ăn hết và hương vị của bún tôi không quen nên chưa thích.
352	1	Quán này mặt đường Pub Street, tầng 2 view xuống đường quá đẹp. Nhưng ngoài view thì mình thấy không có gì đặc sắc, đồ ăn thì bình thường. Trong menu có cả các món Việt nhưng nấu chưa ra chất.
353	1	"Hidden Charm Ninh Bình nằm ngay trên mặt đường lớn đi Tam Cốc, cách bến thuyền Tam Cốc chừng 500m. 
Khách sạn mới nên mọi thứ đều mới mẻ tinh tươm sạch sẽ.
Ấn tượng đầu tiên khi vừa tới khách sạn là thái độ thân thiện và sự chuyên nghiệp của những người làm việc tại khách sạn. Từ anh bảo vệ chào từ cổng, người mở cửa khi ra vào sảnh, các em lễ tân, buồng phòng, nhà hàng, ... đều có thái độ thân thiện, lịch sự và nhiệt tình với khách.
Về phần ở, chủ đầu tư đã không tiếc tiền đầu tư cho nội thất, trang thiết bị phòng tắm, phòng nghỉ...Phòng tắm với các thiết bị chất lượng của Kohler, bộ dầu gội sữa tắm dưỡng thể Green Tea nhập khẩu Thái Lan, ...đều khiến khách hài lòng. Duy chỉ có phần kính từ nhà tắm nhìn ra phòng ngủ là chưa ổn lắm. Có 2 mảng kính thì 1 mảng nhìn ra phòng ngủ có rèm, mảng còn lại không có rèm nên bất tiện cho khách vì thiếu tính riêng tư khi vệ sinh tắm rửa.
Phần ăn uống, có 2 nhà hàng, 1 nhà hàng ở tầng 1 nằm trong tòa nhà khách sạn, 1 nhà hàng ở khuôn viên phía trước tòa nhà. Ăn sáng buffer ở trong tòa nhà. Ăn sáng có món Á món Âu, chưa phải là quá phong phú nhưng cũng tạm ổn cho các nhu cầu ăn uống khác nhau. 
Gia đình có ăn 1 bữa tối tại khách sạn. Món ăn vừa miệng, giá cũng không quá cao, phục vụ rất chu đáo, nhiệt tình.
Các tiện ích cho khách rất tuyệt. Xe đạp miễn phí luôn sẵn sàng: xe đạp đơn, xe đạp đôi, xe có ghế em bé, xe nam, xe nữ, xe có yên sau đều bọc nệm nên nhà mình đèo 2 bé đi chơi xa ko bị đau mông.
Bể bơi phía sau tòa nhà, hiện chỉ có 1 bể bơi chung cả người lớn và trẻ em. Cạnh bể bơi có bàn cung cấp miễn phí khăn tắm, kính bơi, bộ đồ bơi, phao bơi cho khách mượn. 
Bên hông bể bơi là spa, khu tắm tráng và thay đồ; bên còn lại là khu tập thể thao có huấn luyện viên hướng dẫn và khu vui chơi cho em bé. Khu thể thao có máy tập đa dạng, HLV hướng dẫn nhiệt tình. Khu vui chơi em bé có cầu trượt, xích đu, nhà bóng...
Gia đình rất hài lòng khi ở khách sạn Hidden Charm trong kỳ nghỉ vừa rồi.
********
Từ khách sạn, bạn đi bộ chừng vài trăm mét là đến bến thuyền đi tham quan Tam Cốc, đền Tú Vi, khu làng cổ.
Nếu vào trung tâm thành phố Ninh Bình, bạn mượn xe đạp đi chừng hơn 6km là tới.
Nếu đạp xe đi Thung Nham - cách khách sạn chừng 8km, nên đi từ 4h30, 5h chiều tới nơi, giá vé sẽ giảm 1 nửa (trước 5h là 100k 1 người lớn, 50k trẻ em). Đường đi không có đèn nên đừng về khi trời quá tối.
 "
354	1	Quán cafe này trong khuôn viên của khách sạn Yasaka nhưng có cổng riêng. Quán rộng, đẹp, vườn có cây cổ thụ to, nhiều món ăn sáng Nha Trang ngon. Chỉ tiếc là không có view ra biển.
355	1	"Quán phục vụ khá thân thiện, thực đơn đa dạng và giá cả không đắt.
Quán trông không được vệ sinh cho lắm, món bún hải sản hơi mặn, cá tạm ổn còn tôm và bề bề không được tươi ngon."
356	1	"Mỗi lần đi công tác Đà Nẵng là mình lại về chơi phố cổ Hội An, ăn món nem lụi mình thích ở quán Giếng Bá Lễ, nhâm nhi chai bia lạnh gần sông, lang thang dọc những con phố, ngắm những ngôi nhà cổ kính.
                  
                  Quãng đường từ Đà Nẵng về Hội An rất vừa, chỉ chưa đến 30km. Chiều hết giờ làm việc, chỉ cần ra Bạch Đằng (dọc sông Hàn) thuê một chiếc xe đạp, hơn 1h sau là có thể có mặt ở phố cổ. Quãng đường đi đẹp, êm, tha hồ ngắm cảnh hoàng hôn trên biển, tới nơi cũng thấy phố xá vừa lên đèn.
                  
                  Tùy theo từng lịch trình công tác, có khi ở lại một đêm ở Cửa Đại, có khi mình đạp về Đà Nẵng ngay trong đêm, có khi vui quá với bạn bè mà vẫn muốn về Đà Nẵng thì lại gọi taxi rồi cho xe vào cốp quay về Đà Nẵng. Thi thoảng vẫn còn thấy người bán hàng rong chèo kéo khách."
357	0	Mình đến đây, gọi đồ một lúc không thấy đâu cả. Nhà hàng nhiều khách nhưng không phải là quá đông. Bàn bên có người chắc đợi lâu nên to tiếng. Thấy vậy đoàn mình rút êm luôn. Chưa ăn nên không rõ đồ ăn ở đây thế nào, nhưng nhà hàng được mặt tiền rộng hướng ra biển. Có chỗ ngồi gần mép biển.
358	1	Mình chọn một chỗ ngồi ngay sát mép sông, không khí rất thoáng mát, đủ yên tĩnh để có thể vừa ăn vừa trò chuyện. Đồ ăn ở đây được chế biến khá cầu kỳ.
359	1	Tôi thường hay lựa chọn quán này mỗi khi tiếp đãi bạn bè đến thăm Hội An. Không gian nhỏ hẹp nhưng món ăn thì rất tuyệt. Quán khá nổi tiếng nên thường đông khách. Nếu bạn muốn có một chỗ ngồi đàng hoàng thì chịu khó đi ăn sớm trước 11 giờ 30. Giá cả chấp nhận được.
360	1	Nhà hàng nằm giữa một cánh đồng lúa xanh mát và yên tĩnh. Các món ăn được chuẩn bị chu đáo và có chất lượng. Nhân viên phục vụ khá chuyên nghiệp và lịch sự không có vẻ giống như một quán nhậu thông thường. Nếu bạn đến đây vào mùa hè thì không gì bằng. Đây là địa điểm lý tưởng cho những bữa tiệc tiếp khách, chiêu đãi bạn bè. Giá có hơi cao một chút nhưng đổi lại bạn được phục vụ đúng nghĩa.
361	1	Quán nằm ở vị trí khá thuận lợi. Các món đặc sản Hội An tại đây rất ngon và giá cả hợp lý. Không gian cũng tạm ổn. Ông chủ quán thân thiện và sẳn sàng gợi chuyện với bạn. Bạn có thể yên tâm về giá cả.
362	1	Đây là nhà hàng đoàn mình ăn mấy bữa liền. Đồ ăn nấu rất ok. Vị trí thì sát biển, gần như là đối diện với Sài gòn Kim Liên Resort qua đường Bình Minh. Anh chủ quán tốt bụng nhiệt tình, hôm sau ra nói là khách quen nên dùng phao bơi miễn phí luôn.
363	1	Chưa ăn được ở nhà hàng Thủy Hiếu, nhà mình quay ra nhà hàng này. Nhà hàng nhỏ, ít khách nên phục vụ nhanh. Đồ ăn và giá cả đều được.
364	1	Thịt gà ta, dai, không bở, được chế biến dễ ăn, tuy nhiên, trộn hơi ít rau (nếu cần có thể gọi thêm).
365	0	Một vài món lòng phèo ở đây dường như được xử lý làm sạch bằng xà phòng, sau đó xả qua nước chưa hết, nên khi tẩm hương liệu, nướng chín lên rồi, mà ăn vẫn có mùi xà phòng.
366	1	Các món ăn ở đây khá hợp khẩu vị. Chủ quán cũng khá thân thiện và nhiệt tình. Bạn có thể yên tâm về giá cả. Không gian thì hơi chật chội.
367	1	Món ăn ngon, đặc biệt là các món hải sản. Không gian thoáng mặc dù không nằm sát bãi biển. Do khách đông nên phục vụ không được chu đáo.
368	1	Nếu bạn đang tìm một địa điểm thực sự bình dân ở bên ngoài khu vực trung tâm thì đây chính là lựa chọn. Quán nằm trong một góc nhỏ trên đường Cửa Đại. Tuy hơi tối tăm nhưng món ăn cũng gọi là tạm ổn với mức giá thực sự bình dân.
369	1	Dịp đầu năm tôi cùng gia đình đi du xuân lễ chùa tại Cửa Ông, Chùa Cái bầu có vào nhà hàng Hồng Hạnh ở Hòn Gai ăn trưa. Nhà hàng dễ tìm, nằm trên đường từ Cửa ông về Hạ Long, khá sạch, đồ ăn chủ yếu Hải sản. Đa số mọi người trong đoàn thấy ăn được, phục vụ nhanh, mức giá trung bình khoảng 250 k/1 người.
370	1	Central Festival rất đẹp. Ăn ở đây rất ngon. Và ở đây, có một khu rất đáng sợ. Đầu tiên là mở một cái hộp ra thì... có một cánh tay đầy máu giơ ra!
371	0	"Một lần tôi đã đi ăn ở đây và thử thanh toán bằng thẻ tín dụng.
Phải nói thêm rằng thẻ tín dụng chưa phải thứ phổ biến ở VN và bản thân tôi cũng hầu như chỉ dùng thẻ khi ra nước ngoài. Lần quẹt thẻ này có thể gần như là đầu tiên của tôi ở VN (dù tôi đã dùng thẻ hơn 5 năm).
Tôi đã phạm một sai lầm ngớ ngẩn khi đưa thẻ cho nhân viên để họ ra quầy thanh toán và kết quả là ngay vài ngày sau, tôi phát hiện có kẻ dùng thẻ mua vài thứ lặt vặt trên mạng (NH nhắn tin cho tôi ngay khi tiền bị trừ).
Biết rằng thông tin thẻ đã bị lộ và thẻ đã bị lạm dụng, ngay ngày hôm sau tôi đã tới ngân hàng yêu cầu hủy thẻ và làm thẻ mới. Số tiền đã bị chiếm dụng kia phải 2 tháng sau mới được xác nhận là không phải tôi tiêu và cộng trở lại tài khoản."
372	1	Xôi ngon nhưng giá khá đắt. Quán có nhiều món xôi đa dạng. Tuy nhiên, không gian quán hơi nhỏ. Phục vụ bình thường.
373	1	Cafe rất ngon. không gian cổ kính và khá yên tĩnh. Phục vụ tận tình. Tuy nhiên giá hơi đắt và chỗ để xe không tiện.
374	0	Đồ ăn ở đây thì cũng giống như một số nhà hàng khác mình ăn, cũng có đặc sản và các món ăn hàng ngày như rau luộc, trứng...Mình không ấn tượng lắm. Điểm cộng cho nhà hàng này chính là cô chủ quán, rất niềm nở và thân thiện.
375	1	"Quán nhỏ xinh, sạch đẹp, trang trí trẻ trung lãng mạn.
Nhạc hay, đồ uống ngon, giá hợp lý.
Nếu có khách hút thuốc thì hơi bí."
376	1	2 lần đến Sapa (2013 và 2015) nhóm mình chỉ đến ăn 1 quán duy nhất trong phố nướng này là quán Hoa Phèo. Chị Hoa là người Hà Tây, đầu tiên bán đồ nướng ở phố nướng này. Đồ ăn nhà chị ngon và rẻ, tuy nhiên vẫn nên hỏi giá trước khi ăn các bạn nhé.
377	1	Quán rộng, kiêm cả bán đồ nông sản, lưu niệm Mộc Châu. Nhiều xe khách, đoàn du lịch ghé đây ăn và mua đồ. Đồ ăn được, giá cũng không đắt lắm. Nói chung là được.
378	1	"Thích nhất là view nhìn ra Hồ Gươm rất đẹp, lãng mạn.
Đồ uống có món nước trái cóc ép rất vừa miệng.
Quán có nhạc nhẹ làm tăng sự lãng mạn, bình yên.
Gửi xe ở vỉa hè Cầu Gỗ rồi lên quán, có thang máy.
Nhân viên ăn mặc lịch sự, có đồng phục chuyên nghiệp."
379	1	"Món ăn khá đa dạng: bún cá, bún tôm, bún thập cẩm, bánh đa, miến...
Ăn khá ngon, vừa miệng, nước dùng ko bị vị mỳ chính.
Giá hơi cao (50k 1 bát bún thập cẩm), quán nhỏ, không được chăm chút khâu trang trí và vệ sinh (đồ ăn để lộ thiên, ko được che đậy)."
380	0	Quán này có chỗ đắc địa quá, ngay ven hồ. Dịch vụ thì kiểu nhà nước. Đồ uống thì quá bình thường. Giá thì cao, chắc do vị trí. Nhiều Tây hơn Việt.
381	1	Food court cũng ok, chủ yếu món Hà nội, Miền Trung, Miền Nam, Hàn Quốc, Nhật, Trung. Máy lạnh mát mẻ sạch sẽ... Điểm nổi bật là view ra sông Hàn rất đẹp.
382	0	Đồ uống ở đây bình thường không có gì đặc sắc, giá thì đắt, phục vụ lại chậm. Được cái không gian ngoài trời đẹp, vị trí đắc địa, view qua bên đường là Hồ Gươm.
383	0	Cũng bình thường, các món ở đây không có món nào đặc biệt, nhiều chỗ khác cũng có. Chất lượng món ăn cũng không có gì đặc biệt. Giá cũng chẳng rẻ. Được là không gian, đoạn phố ngắn lát gạch đẹp; tuy là phố nhưng ít xe cộ qua lại. 
384	1	"Đến với Bà Nà Hills thích nhất là được đứng ở trên cao ngắm toàn cảnh ở bên dưới. Quá đẹp! Ở đây bạn sẽ được đắm mình giữa bao la đất trời, hít thở bầu không khí trong lành, mát mẻ. 
                                                      Hẹn 1 dịp khác sẽ lại đến Bà Nà Hills nữa nhé!"
385	0	Không gian hơi nhỏ. Món xôi có quá nhiều thịt nên cảm giác ngớn. Nhân viên phục vụ không tận tâm cho lắm, lúc cần không thấy đâu. Giá hơi đắt so với giá trị của món ăn.
386	0	"Thương hiệu lâu đời nhưng cảm thấy mọi thứ đều chưa &quot;đã&quot; lắm.
Phục vụ hơi chậm và thiếu chuyên nghiệp dù quán lúc đó vắng khách.
Suất ăn hơi ít, để ăn tạm ổn phải gọi 2 suất.
Cái được nhất là nước chấm và hành phi.
Nhân thịt ko thơm.
"
387	1	Tôi đến vào buổi tối, quán vẫn khá đông khách. Ở đây có khá nhiều loại chè khác nhau, ăn món chè thập cẩm cũng khá ngon, đạt yêu cầu. Nhiều món có tên gọi khá lạ tai như: Xoa xoa, Xanh dừa, xanh hột, bột lọc heo quay..., tuy nhiên có thể do đến vào buổi tối nên có món hết nguyên liệu rồi!
388	1	Lần đầu tiên ăn ở Hoàng Yến Ngô Đức Kế cũng cách đây hơn 10 năm lúc nhà hàng chưa sửa sang đẹp đẽ sang trọng như bây giờ. Các món Việt của Hoàng Yến nấu rất ngon, hợp khẩu vị cả Tây cả Ta. Mấy bạn người Úc thì rất thích các món salad Việt nam, rau xào, cà tím nướng mỡ hành ở đây. Giá cũng khá cao.
389	1	Đây là quán cafe ưa thích của mình ở Đà nẵng. Quán rộng, sân vườn chăm sóc đẹp, xung quanh là nhà cổ cũng đẹp. Ăn trưa ăn tối tiếp khách ở đây rất tốt.
390	1	"Bít tết ngon tuyệt, không ngấy.
Mì rất vừa miệng.
Ăn rồi muốn quay lại ăn tiếp.
Giá phải chăng.
Không gian ấm cúng, sạch sẽ.
Phục vụ khá chuyên nghiệp."
391	1	"Khu vực chúng tôi ngồi ngay ngoài trời, sát mép sông Mekong, nhìn qua bên kia là đất Thái Lan; vô cùng mát mẻ; đặc biệt thích khi ngồi nhậu với bạn bè :)
Món ăn ở đây cũng ngon. Mấy người bạn Lào bảo hương vị ở đây là hương vị truyền thống.
Quán cũng có cả khu vực phía trong (bên đường), có cả biểu diễn nhạc sống."
392	1	"Quán rộng, trần được xử lý cao (bằng 2 tầng bình thường) nên cảm giác như ngoài trời (dù tối hôm đó trời mưa lất phất). Giá cả cũng tương đối hợp lý cho một bữa tiếp đãi đối tác, khoảng 1.5 triệu Kíp (tiền Lào) cho 10 người; tính ra tiền Việt khoảng hơn 400,000 VND/pax.
Một điểm mình không thích là khi thanh toán không dùng được thẻ tín dụng (dù ở lối vào có logo Visa/MasterCard)"
393	1	"Quán được bài trí và nội dung nhiều điểm gợi cảm giác Việt Nam, tên quán cũng là &quot;Phở Zap&quot;, nhưng các món ăn và gia vị thực sự không đúng kiểu Việt lắm.
Tôi thử món mì ở đây. Có cảm giác giống món Thái (như đợt đi Bangkok trước) hơn :)
Không gian quán tương đối rộng và có phòng riêng cho đoàn (phòng VIP)"
394	1	Mình đã đến quán hải sản Bà Thôi để được thưởng thức đa dạng món hải sản tươi ngon, cũng như với mức giá rất hợp lý. Không gian quán không rộng lắm, có cả chỗ ngồi trong nhà và ngoài trời, nhân viên phục vụ nhiệt tình, niềm nở, thời gian đợi các món hải sản được chế biến xong mình thấy rất nhanh mặc dù số lượng khách trung bình đến ăn tại quán rất đông hàng ngày. Đây là một trong những điểm ăn hải sản tại Đà Nẵng mà bạn không nên bỏ qua.
395	1	"Nhà hàng kiểu hiện đại, nhưng cũng có thể gọi các món truyền thống như Lạp. Đây là nơi đầu tiên đoàn tôi ăn khi vừa đặt chân đến Vientiane. Nói chung, không để lại nhiều ấn tượng, trừ việc đây là lựa chọn của đối tác Lào (có khả năng họ hiểu ẩm thực Lào hơn).
Giá cả cũng không rẻ lắm (so với Việt Nam). Tính ra tiền Việt khoảng gần 300,000/pax (hầu như không uống bia)"
396	1	"Nhà hàng không rộng, nhưng thiết kế tốt nên không gian khá thoáng.
Món nướng là món khoái khẩu của mình. Ăn theo kiểu buffet, nướng thoải mái, kèm rau sống và các gia vị rất hợp.
Mỗi bàn đều có ống hút khói riêng ngay trên bếp nướng, di chuyển được. Nhân viên thường xuyên thay than, điều chỉnh độ nóng của bếp. Phòng kín, điều hòa, nhưng không bị mùi, khói... quá nhiều."
397	1	Chợ đêm diễn ra vào thứ 6,7 và chủ nhật hàng tuần. Có rất nhiều gian hàng được trải dài suốt cả phố. Nhìn chung có khá nhiều hàng Trung Quốc nhưng được cái là hàng lưu niệm, quần áo, giày dép rất phong phú và đa dạng. Tuy nhiên do đường chật mà đông người nên cần phải để ý túi xách, ba lô cần thận vì rất dễ có thể bị mất trộm.
398	1	"Chùa Mía nằm ở làng cổ Đường Lâm, một ngôi chùa trong đó có rất nhiều tượng. Ở đây cũng có nhiều pho tuọng mang hình khối rất đẹp và tình cảm.
                  Tuy nhiên Hà Tây cũ nói chung và Chùa Mía nói riêng đã không phát triển được thế mạnh vốn có, đã để cho những nơi tôn thờ các pho tượng cổ có giá trị Mỹ thuật này một không gian nhếch nhác, các pho tượng không được lau rửa sạch sẽ...."
399	1	"Thung lũng có những thắng cảnh thơ mộng và nhiều hoạt động tro chơi rất thú vị như đạp vịt dưới lòng hồ rất thú vị.
              Thung lũng Tình Yêu là một trong những thắng cảnh thơ mộng nhất tại Đà Lạt, cách trung tâm thành phố khoảng 5 km về phía bắc.
              Các bạn có thể men leo lên đồi Vọng Cảnh và ngắm nhìn toàn cảnh Thung lũng Tình Yêu."
400	1	Sẽ ăn trưa nhiều ở nhà hàng Lã Vọng, chắc là sẽ đi cùng bạn bè, đồng nghiệp. Chả cả ăn mềm, vị ngon, không bị ngán
401	0	"Đầu chương trình thì được nhân viên tàu giới thiệu chuyến đi nghe cũng khá hay, có bản đồ, lịch sử etc. Nhưng khi đi thực tế thì chỉ có ngồi trên đò chạy 1 vòng, qua cái vòm hang núi thông ra biển gọi là cổng làng, cuối cùng là nhà nuôi ngọc trai bán đồ lưu niệm. Chị lái đò người ở Cẩm Phả xuống nên chèo đò thì nhanh nhưng không giới thiệu được nhiều. Nghe nói là dân làng chài gốc thì lên bờ nhiều rồi, theo chương trình định cư gì đó của Hạ Long.
                  Bè đi 1 vòng, ngắm mấy ngôi nhà nhỏ bằng gỗ nổi trên mặt nước xong rồi về. Nếu đến đó các bạn nên lấy kayak chèo thì hay hơn.
                  Nói chung trải nghiệm chưa đặc sắc, chưa &quot;tới&quot;."
402	1	"Tùy theo hành trình và thời gian cho phép trong chuyến đi của bạn. Bạn nên xác định từ đầu là mình chỉ đi ""săn"" hoa Dã Quỳ Đà Lạt hay kết hợp tham quan thêm các địa điểm du lịch Đà Lạt luôn trong chuyến đi, để dễ dàng lựa chọn cung đường phù hợp với hành trình của mình nhé. 
              - Cung đường thứ nhất: Đà Lạt - Sân Bay Cam Ly - làng hoa Vạn Thành, thị trấn Tà Nung - Thác Voi - Núi Langbiang. 
              - Cung đường ngắm hoa Dã Quỳ Đà Lạt thứ 2: Trại Mát - Cầu Đất - Thị Trấn Dran.
              - Cung đường thứ 3: Đà Lạt - Liên Khương - Nam Ban- Tà Nung- Đà Lạt.
              -Cung đường thứ 4: Đà Lạt - Cầu Đất - Đ'Ran - Đơn Dương - đồi thông Châu Sơn - Phi Nôm - Tu Tra - Đà Lạt"
403	1	Nếu bạn là khách du lịch lần đầu đến Penang và muốn thưởng thức một vòng tất cả các đặc sản nơi đây, Gurney Drive chắc chắn là nơi bạn nên tới. Đây là thiên đường ẩm thực của tất cả các món ăn đặc trưng Malaysia và Penang nói riêng, giá cả cũng vô cùng phải chăng.
404	1	"Quán có nhiều tầng, thuộc 1 tòa nhà kiểu Pháp cổ. Mỗi tầng 1 thiết kế nội thất khác nhau. Nhìn chung rất dễ thương, ấm cúng. Nếu có thêm chút nhạc không lời nữa thì tuyệt.
Ban công nhìn ra phố Quán Thánh rất dễ chịu.
Đồ uống giá hợp lý, vừa miệng. Bạn order rồi thanh toán tiền trước, nhân viên sẽ đem đồ uống sau đó. 
Một nơi chụp ảnh không mất phí."
405	1	"Quán đẹp, có phong cách, đồ uống ngon, giá hợp lý.
Không gian quán thích hợp với các bạn trẻ không thích sự ồn ào...(tuyệt đối không được chơi bài trong quán :))) )
Nói chung là mình đã đến và sẽ quay lại nếu có dịp :D

"
406	1	"Mình là 1 hdv, đã từng thưởng thức nhiều món ăn ngon tại nhiều nhà hàng. Quán Thanh Vinh mình đã nhiều lần đưa gia đình và bạn bè cũng như giới thiệu nhiều đoàn khách nội địa và quốc tế đến . Tất cả đều có chung một nhận định. Món ăn đước nấu và chế biến rất ngon... đồ hải sản rất tươi, giá cả rất bình dân.

Thanh Vinh quán là một nhà hàng hải sản mà các bạn nên 1 lần đến thử qua! "
407	1	Quán rất nổi tiếng với món cháo ngao. Cháo được nấu từ gạo chứ không phải bột như các quán cháo khác, gạo được ninh nhừ. Vị vừa, ngao ngon ăn kèm với hành phi. Hành do chính đầu bếp phi nên rất thơm và đảm bảo tuy nhiên nếu đông khách thì có thể hành phi k đủ cho tất cả thực khách nên chủ quán có thể sử dụng hành phi sẵn mua ở bên ngoài. Dù vậy nhưng vẫn không làm mất đi vị ngon của cháo. Ngoài cháo ngao quán còn phục vụ nhiều món hải sản khác như cua, tôm, ghẹ ...
408	1	"Lần đầu ăn ở quán thấy rất ok. Quán sạch sẽ, phục vụ chu đáo, nhiệt tình. Đồ ăn có vẻ sạch sẽ tươi ngon. Giá rất là hợp lý. 
Nếu có dịp quay lại Đà Nẵng sẽ đến quán tiếp. Hy vọng quán vẫn giữ phong độ tốt như thế này!"
409	1	Đồ ăn ngon, tươi, giá cả thì rẻ hơn nhiều quán nổi tiếng ở mặt đường.Thái độ phục vụ của nhân viên rất tận tình. Lần sau vào Đà Nẵng, nhất định sẽ quay lại quán.
410	1	"Nổi bật là không gian bên trong khá đẹp và ấm cúng. Thích nhất là sàn gỗ ngồi bệt bỏ giầy dép bên ngoài.
Đồ uống thì highlight là trà. Mình gọi 1 món trà Đài loan 45k, cũng so-so chứ không đặc biệt lắm. Quán cũng có cafe sinh tố và các món ăn sáng, cơm văn phòng...
Nói chung là được, đặc biệt để trốn nóng Hà nội."
411	1	Chỉ có thể gói gọn trong vài từ là: Nên ghé qua nếu muốn biết hải sản ĐN ngon đến cỡ nào và vì sao người ta thường nói giá cả ở ĐN là chấp nhận được.
