Content,Sentiment
Anh chủ hơi ngầu nhưng cũng vui.,0
Phòng không có nước uống đi kèm,0
- Co the moi lam nen nhan vien quen dua cmnd cua minh khi check out- Minh o 2 dem nhung ko co don phong cho ngay thu 2,0
Nhiều muỗi.,0
Dra giường nên thay mới. Nệm nằm không thoải mái lắm.,0
"Vệ sinh chưa tốt, không có nhân viên dọn phòng hàng ngày",0
Khog co dieu gi,0
1. Bữa sáng chỉ có 1 món bánh mì trứng.2. Đợi quá lâu để có nước ấm tắm lúc trời lạnh3. Máy lạnh chỉ một chiều lạnh nên phòng rất lạnh khi trời lạnh.4. Không có ấm đun nước siêu tốc.,0
"Nước nóng phải đợi hơi lâu, buổi sáng thì không có. Nên cung cấp thêm máy sấy tóc cho từng phòng. Lễ tân người Việt thì không thân thiện và chuyên nghiệp lắm. Mỗi giường chỉ có 1 chăn mỏng nên mùa đông rất lạnh.",0
"Hai mặt, mỗi lúc một giá tiền",0
Trong thông tin nói kèm bữa sáng nhưng khi đến nghỉ thì lại không có,0
Nhân viên lễ tân không nhiệt tình,0
Dep di trong phong,0
View,0
Chuyển đồ thiếu cho tôiKhách sạn cũYêu cầu cai gì cũng khoa,0
"không có wifi free, điều dễ thấy nhất ở các KS từ 4*. Vé ăn sáng của khách (mua thêm) quá cao!",0
Phong hoi cu vi ks da xay dung lau,0
- thảm cũ - cửa sổ quá cao,0
khi hau,0
trong phòng không có wifi,0
bữa sáng hơi nghèo nàn :) nhưng anh chủ resort rất tuyệt vời,0
"xa bien, phai di bo hon 20 phut de ra bai tam cong cong",0
"Nhà nghỉ nằm cách xa trung tâm wa, bất tiện trong việc đi lại",0
Tiếng kêu của sàn phát ra tiếng kêu ọp ẹp khi bước đi.,0
"Thiếu một vài thứ rất nhỏ để làm nên sự tiện dụng, đó là bàn kem đánh răng, lược và thậm chí lá máy sưởi...để đi toilet phải ra ngoài vệ sinh thông qua một hành lang chung...một số yếu tố khác về tính riêng tư không được đảm bảo như cách âm :) bla bla",0
đồ ăn không được ok cho lắm,0
"1. Nhân viên phục vụ ở nhà hàng ít, đôi lúc đông khách thì ko kịp dọn bàn2. lúc thanh toán tiền thì lễ tân ko kiểm tra trên booking.com, và lấy giá theo hotel (cao hơn 6$/đêm). đến lúc mình nói là đã đặt trên booking.com thì mới kiểm tra và gửi lại bill.",0
"Phòng hơi nhỏ, buffet sáng không phong phú lắm",0
phòng hơi nhỏ,0
Vòi sen dính vô tường rất bất tiện.Dịch vụ giặt là không thuận lơi.,0
Buffet chua da dang,0
neu nhu co them ho boi cho tre em thi tot hon.,0
"Không có bình nấu nước xôi trong phòng , buổi tối nhà hàng chỉ có mì gói mặc dù rất đông nhân viên . Ăn trưa đồ ăn ngon nhưng nhân viên chậm chạp phải chờ đồ ăn rất lâu - nhà hàng đã làm ảnh hưởng đến thứ hạng của Resort rất nhiều .",0
Giá cả ăn uống đắt đỏ,0
Máy lạnh hư phòng nhìn ra biển 108,0
Có chút bất tiện với nhà vệ sinh vì không đóng cửa được.,0
Nên để trong phòng 2 đôi dép.,0
Ít dịch vụ vui chơi và người dân nơi đây chưa quan tâm nhiều vấn đề rác thải,0
"Thiếu 1 số vật dụng trong phòng: Máy sấy tóc, tủ lạnhKhông có nước uống để sẵn trong phòng",0
"Có bếp nhưng không đầy đủ đồ dùng, vật dụng chung với chủ nhà hơi bất tiện nếu sử dụng bếp",0
Chỉ có 3 toilet dùng chung. Không có nước nóng.,0
hơi ồn buổi tối,0
"Wifi hơi yếu, chưa có điện thoại gọi xuống lễ tân. Không gần  trung tâm lắm. Đi chơi là chính không ở khách sạn nhiều nên cũng không ảnh hưởng lắm.",0
"Máy lạnh kêu, nước rỉ, cống bốc mùi buổi sáng, nước nóng ko ổn định",0
"Thiếu quạt thoát hơi, không cửa sổ",0
Ít món ăn sáng,0
"Nếu được mình mong khách sạn sẽ tu sửa lại về nội thất, phòng ốc, toilet..v.v nếu việc tu sửa ảnh hưởng đến giá phòng đôi chút cũng không thành vấn đề.",0
"Hơi ồn ào khi có mấy người khách miền bắc, họ đi lại ầm àm, nói tục và nói lớn  Tuy nhiên không thể trách khách sạn được.",0
"Phòng hơi ẩm mốc, nằm trên đường một chiều nên đi lại hơi bất tiện",0
Phòng hơi ngộp,0
Người đại lý du lịch ngồi nhờ và cái giường kêu ọt ẹc cùng với chiếc TV cũ không bắt được nhiều kênh,0
Wifi tại phòng rất yếu (vì ở xa router),0
"nhân viên có thái độ không tốt ,",0
Điều tôi ko thích là cách làm của Ks với Booking.com Book trên web thì ok...khi nhận phòng thì đổ trách nhiệm cho nhau.Và cách giải quyết của nhân viên ks.Tôi sẽ ko bao giờ ghé lại nơi này nửa.,0
Hơi ồn.,0
Đồ ăn sáng rất ít và không ngon. Phòng cách âm không tốt.,0
"Ăn sáng quá tệ, phòng nhỏ và đồ đạc thì đặt vào cho có vì quá chật không thể sử dụng được. Đi du",0
Giá phòng không bao gồm bữa ăn sáng.  Máy điều hòa trong phòng ngủ hoạt động rất yếu.,0
"Một số nhân viên không niềm nở, phòng ốc cũ, hôi và bẩn. Ăn sáng ít món, mùi thức ăn ám.Mỗi căn hộ chỉ được gửi 1 xe xe khác phải trả phí quá cao.",0
Bữa ăn sáng ít thay đổi,0
"Ghế ngồi cũ và có đinh chồi ra làm đùi chảy máu, mà tôi quên mất ko gọi người phục vụ lên chứng kiến ngay, thật tiếc!",0
nhà vệ sinh không sạch,0
muoi con trung wifi yeuphong ko co dien thoai noi boxa trung tam,0
Khi trời mưa ở đây,0
Cái vòi nóng lạnh ở bồn rửa mặt hơi bất tiện. Nên chỉ có 1 vòi.,0
"- Cách chăm sóc khách hàng chưa khoa học. Gia đình tôi có trẻ nhỏ, trước lúc check out đáng ra nhân viên hỏi trước giê bay để thông báo cho gd thu xếp trả phòng không phải chờ. Khi gd tôi tự căn giờ trả phòng nv bảo chờ xe 15p, 15p sau thấy lâu gd tôi hỏi lại thì bảo chờ 4p nữa, 5p sau gd tôi hỏi lại bảo chờ 20p nữa. trẻ con ngồi lang thang ở sảnh chờ rất mệt, người lớn thì bực mình.",0
Giá của Booking.com cao hơn Agoda,0
No,0
Ko,0
"Thuc an thay doi qua it,neu o 1,2 dem thi ok con o 1 tuan thi rat nham chan.ban dem o co thu gi tieu khien.",0
Biển mùa này hình như có sứa !,0
Căn phòng hơi nhỏ và thiếu hải sản nướng,0
Xếp phòng o gần nhau tại chị đi gia đình,0
Giá cả khu mua sắm chưa hợp lý.,0
"Trong phòng có gián, buffet sáng nghèo nàn không ngon, ko có free parking, gửi qua đêm mất khoảng hơn 1 usd ",0
Không có chỗ để xe máy qua đêm,0
"Giường ngủ không nên để kính ngay trên đầu nằm, tạo sự khó chịu cho khách thuê phòng.",0
"cả khách sạn mà ko có 1 cái máy sấy. cảm thấy khách sạn này chỉ dành cho các cặp đôi vào thuê phòng qua đêm chứ ko phải cho khách du lịch hay gia đình thuê ở, nên cảm thấy ghê ghê khi chạm vào ga giường hay dùng khăn tắm, khăn tắm cũng cũ và xỉn nên ko dám dùng",0
Hệ thống cửa bị hư,0
"Khăn tắm cũ, xỉn có vệt bẩnKhông có máy sấy tócKhông xuất được hóa đơn ngay, nhân viên tính thêm VAT khi xuất hóa đơn mặc dù Book báo đã có VAT",0
"Sach se va phac vu mien no,",0
Tivi mờ,0
"giường bé, tv mờ, ko xem rõ các kênh starmovie, HBO.máy lạnh ko dc mạnh.đèn ngủ hư ko mở dc",0
"Khách sạn không nhận khách qua booking khi khách check-in (mặc dù giao dịch qua booking thành công,và đã xác nhận với lễ tân).Khách phải thuê phòng phai trả giá thuê cao hơn so với giá thông báo.",0
"Mọi thứ đều tốt, chỉ có một điều là khách đông và mình đã nhận phòng trễ",0
Nhưng ks mở cửa trễ quá làm khách phải đợi mình cứ tưởng phải mở cửa 24/24. tối thì đóng cửa sớm di về phải kêu cửa rất bất tiện. Tủ lạnh hư.,0
"Phòng ở chật , không tiện nghi . Phòng vệ sinh &tắm không có chỗ treo quần áo , có mùi hôi  . Không có bàn trong phòng . Không có ấm đun nước .",0
Đã đặt phòng và xác nhận rất kỹ nhưng khi đến thì bảo là đã cho người khác mướn nên hết phòng rồi. Đêm khuya 12h tới đà lạt còn phải đi xem phòng khác mà khách sạn sắp xếp. Nhưng không như ý muốn.,0
Vì không có sự trao đổi bàn giao công việc giữa các nhân viên dẫn đến việc khách nhận phòng trễ.,0
"Lần đầu tiên đi một mình lên ĐL nên mình lựa chọn ks gần trung tâm và cho thuê xe máy cho thuận tiện đi lại. Đến nhận phòng thì thất vọng tràn trề. Nhân viên không phụ mang hành lý của khách lên phòng, thái độ khó chịu (do mình đến ks lúc sáng sớm, anh đó đang bận ngủ). Có một anh lễ tân khá nice nhưng ít khi xuất hiện :)) Chỉ thấy một anh suốt ngày mặt cau có. Phòng ốc không sạch sẽ, bước vào phòng là nghe mùi từ WC bay ra, mình cố đóng cửa WC lại nhưng không được vì cửa hư. TV siêu nhỏ, loại treo tường khoảng 16"".Nhưng phần làm mình ớn nhất là phòng mình có vết máu (có gọi nhân viên ks lên xác nhận), giường thì có kiến bò quanh gối (cũng có kêu nhân viên lên chỉ tận mắt).Giờ check-in là 11h, mình đi xe Thành Bưởi lên thì 4h tới nơi, đành phải tới ks sớm hơn 7 tiếng, vậy là mình bị charge phí thêm nguyên 1 ngày nữa với lý do họ phải giữ phòng. Nói thật hối hận khi book phòng ở đây.",0
- Phòng nhỏ cho giường đôi là hẹp thiếu không gian sinh hoạt...-Tivi hơi nhỏ...,0
"Phòng có ban công, cửa sổ nhìn ra thành phố nhưng hơi nguy hiểm với trẻ nhỏ vì ko có rào chắn. Không có bàn để đồ ăn thức uống thoải mái.",0
Phòng ở tầng quá thấp và ko được thoáng.,0
ƠnÀo,0
"Giá cao so với quy định ký với Bộ Kinh tế, phòng dọn chưa sạch sẽ, nhân viên không mấy thân thiện.",0
"Phòng đôi hơi bí, chỉ có 1 cửa sổ nhỏ ở phía cầu thang như cửa thông gió, không có điều hoà.",0
"Quá đông, không đủ chăn đắp, đóng cửa sớm vào tối.",0
Không,0
Giờ giấc khách sạn đóng cửa sớm.,0
TIEN nghi,0
"Minh đi oto gia đình đi, bất tiện ở chỗ ga ra đậu xe khá nhỏ. Nếu xe để ngoài cứ thi thoảng bị gọi xuống de xe ra cho xe bên trong lấy lối ra.",0
"Mùa hè nên để chăn mỏng, để chăn bông ngủ nóng lắm",0
lầu cao nhưng không có thang máy,0
"Bữa ăn sáng ko được ngon miệng,ít món,khách sạn hơi xuống cấp so với lần nghỉ trước, mền rách và không được sạch, nước nóng lúc được lúc không.",0
Nỏ có chi,0
"Phòng tắm quá nhỏ, wifi quá yếu",0
K có gì,0
Phòng ăn sáng cần trang bị thêm,0
Phòng hơi nhỏ,0
Giá còn hơi cao,0
-NV không nhiệt tình-Ko hỗ trợ được khi cần thiết,0
"Lối đi vào khách sạn nhìn hơi gê và bẩn,cầu thang lên tầng áp mái khá nhỏ nên hơi bất tiện khi vác vali",0
Nothing,0
"Cảm giác là địa điểm này không chào đón khách Việt, chỉ thích cho người nước ngoài thuê. Thực tế, với mức chi phí như trên tôi hoàn toàn có thể lựa chọn các khách sạn từ 4 sao với dịch vụ thoải mái và tốt hơn. Dù sao cũng cảm ơn nhà cung cấp dịch vụ nhưng tôi sẽ lựa chọn không quay lại địa điểm này.",0
"Đi bộ hơi xa ra bãi biển, đồ ăn sáng ít, thanh toán bằng thẻ bị thu phí",0
Bữa ăn sáng hơi hạn chế. Bãi biển sóng to nhưng vẫn có thể tắm được.,0
"1. Hơi tiếc là mặc dù đã đặt xe đón đến Resort trên booking như khi đến nơi thì không có xe đón do hệ thống lỗi, không nhận được lịch của tôi. Mặc dù phải tự đi taxi về resort, nhưng khi về chúng tôi đã được resort bố trí xe đưa ra sân bay.2. Lễ tân cần phối hợp với nhau nhịp nhàng hơn, tránh cảnh đưa thông tin trái ngược nhau cho khách hàng.",0
"Phòng tồi tàn , ẩm mốc ==> kinh khủng nhất là bộ tách nuoc lên meomốc xanh , tủ gổ quần áo bụi đóng 1 lớp dày , móc meo đầy tủ . chưa baogiờ tôi có 1 trải nghei65m về phòng nghỉ như thế .TÔI PHẢI TRẢ PHÒNG NGAY LÚC 5 PM, ĐỂ DI CHUYỂN GIA ĐÌNH ĐẾN KHÁCH SẠN KHÁCKHÁCH SẠN VẪN CHARGE TIỀN TÔI 1 ĐÊM ==> BOOKING.COM XEM XÉT VẤN ĐỀ NÀY GIÚP BILL ĂN TẠI NHÀ HÀNG ==> THANH TOÁN THẺ TÍN DỤNG ==> CHARGE THÊM 2% ===> LỪA ĐẢO KHÁCH HÀNG , VÌ VỐN DĨ CHI PHÍ NÀY , KHÁCH SẠN ( DOANH NGHIỆP ) PHẢI CHỊU PHÍ VỚI NGÂN HÀNG.  BOOKING .COM CHECK LẠI VẦN ĐỀ NÀY . NGÂN HÀNG ĐẠT MÁY VỚI RESORT NÀY LÀ VIETCOMBANK ===> TÔI CŨNG LÀ CHỦ DOANH NGHIỆP , KHÔNG BAO GIỜ DOANH NGHIỆP BẮT KHÁCH HÀNG CHI TRẢ CHI PHÍ NÀY NHƯ THẾ",0
"Nhà hàng nấu ăn không ổn định lúc thì ngon lúc thì dở tệ trên cùng một mon ăn,dịch vụ giặt ủi tính cái(12.000-13000vnd)/1 cái,chứ không tính kg?.Trong khi ở ngoài giặt 30.000vnd/kg.",0
"Phong qua nho, an sang it mon va khong ngon",0
Lots of mosqitos,0
"Nhân viên của bếp, đồ ăn",0
"Hơi xa chợ đêm nếu đi bộ, bếp nấu chưa ổn định",0
Hoi xa biển,0
Thái độ phục vụ rất kém,0
Khách sạn kế bên sửa chữa nên ồn ào 1-2 hôm.Bồn rửa mặt thoát nước hơi chậm. Nếu sửa lại thì quá hay!!!,0
"Tiện nghi của khách sạn chưa thực sự chu đáo. Nước nóng quá ít trong khi bồn tắm thì không thật sự sạch sẽ cho lắm. Tôi cũng không thể tìm thấy lược ở đây. Trong phòng cũng không có đồ ăn nhẹ, muốn ăn khuya phải đi ra ngoài",0
Mất nước triền miên nhân viên k xử lý đc,0
1 nhân viên nam thái độ thiếu niềm nở với khách.,0
"một nhân viên ( hình như là bảo vệ ) rất khó chịu với khách, thái độ không tốt .",0
"Tiện nghi trong phòng cũ, một số thiết bị hỏng, điều hoà không phù hợp với diện tích phòng, phòng rất nhiều muỗi, không bố trí quạt và màn tuyn dự phòng",0
"Nuoc ho boi hoi Lanh, co le vi do thoi tiet Chang? Chua co Nuoc cam Tuoi buoi sang.",0
"Phòng wc bẩn, booking không cho up ảnh chứ nếu không t sẽ up ngay cái ảnh trong bồn tắm phòng wc có cả con gián và con rết nhỏ. Đáng sợ !Lúc mình đến thì nhân viên không nhiệt tình gì hết, thấy khách bê vác thùng vali cũng cứ đi trước dẫn đường.Phòng thì cách âm quá tệ, sáng sớm hôm đầu tiên mình đến phòng bên cạnh khoan sửa ầm ầm đùng đùng, khách sạn cũng không một câu giải thích xin lỗi hay đổi phòng.",0
Bữa sáng ko phong phú...,0
Phòng vệ sinh trên tầng 3 kém.,0
"Chất lượng phòng, giường ngủ",0
Phòng nhỏ .nệm có đất nói chung tệ . tiếng ồn lớn.  Wifi yếu . nv bảo về ko thân thiệng . tệ . không bao giờ quay lại.,0
"Đồ ăn ko hợp khẩu vị, có món ngon, có món không ngon lại quá mắc",0
"Giường quá cứng, nằm rất đau lưng,  nhân viên không chuyên nghiệp",0
Thiết bị vệ sinh,0
Bữa sáng không ngon,0
Phòng có quá nhiều muỗi.,0
"Ko có ăn sáng, xa chợ. Tuy nhiên nếu đi xe máy chỉ mất khoảng 5p",0
Cống thoát nước trong tolet phải đậy lại mỗi khi tắm xong vì có mùi hôi khó chịu. Đóng cửa lúc 23h.,0
"phòng ko cách âm lắm nên vẫn hơi ồn khi có tiếng động bên ngoài, còn lại ok",0
"-Trên thông tin của booking thì phòng đêm 150k có ban công . đến khinhận phòng thì k có. Hỏi nhân viên thì nói 250k mới có ban công. -đãliên lạc trước sẽ nhận phòng lúc 5h sáng và thỏa thuận thêm tiền. Lúc 6hnhận phòng 1 nhân viên nam với bộ mặt bị gọi thức không thể nào ngầu hơncho nhận phònvg 005. -vào phòng điều đầu tiên là dơ không thể tả :1. THÙNG RÁC TRONG TOILET KHÔNG ĐỔ.2. TRÊN ĐẦU GIƯỜNG THÌ 2 CÂY LƯỢC VỨT LUNG TUNG. 3. TRONG 2 NGĂN TỦ KÉO QUẦN ÁO THÌ GRAP GIƯỜNG DƠ DỒN ĐẦY ẮP4. GIÁN BÒ LUNG TUNG-Đi du lịch mà khách sạn quy định giờ về là 11h30 tối, không có chỗ gửi xe, phải gửi tiệm sắt cách đó 2 căn nhà. Mỗi lần lấy xe là phải từ dưới phòng lội vào trong khách sạn gọi nhân viên mở khóa. Lúc cất xe cũng ik như vậy.-Có hôm bạn trai mình chỉ nói đi ra chợ chơi chắc về hơi trễ . Nhân viên nghoe ngoắc hỏi khinh khỉnh : chợ có gì mà đến 12h đêm. -Mình thuê 4 ngày 3 đêm. Dọn phòng cho mình đc 2 ngày, đến Ngày thứ 3 mình treo bảng dọn phòng thì chẳng ai ngó ngàng gì tới.-Phòng nhỏ, toilet cực kì nhỏ. Bồn toilet và vòi sen , sọt rác sát nhau nhìn mất vệ sinh. -Xa trung tâm thành phố, với mức giá này và tiện nghi này thì các khách sãn ở đg 3/2 mình từng ở hơn hẳn",0
"Hơi xa chợ đêm, nếu muốn đi bộ ra chợ thì hơi bất tiện, nhưng nếu đi xe máy thì có thể chấp nhận được ( chỉ khoảng 5p). Hệ Thống wifi hơi chập chờn, ko ổn định",0
Thiếu điều hòa/quạt,0
Wifi vừa yếu lại vừa lang 😞😞😞,0
đóng cửa sớm,0
wifi con cham.,0
dịch vụ vệ sinh chăn ga kém,0
Cách âm chưa tốt,0
"Không thích tăng giá tiền phòng vào dịp lễ, tết của khách sạn",0
Drap giường bẩn. Cách chợ 2km.,0
Nếu như các bạn chủ động hỏi thăm khách xem khách có nhu cầu muốn đi tham quan những địa điểm nào đặc biệt ở đây không? Đồng thời tư vấn vấn cho khách cần đi đâu và tham quan những điểm nào thì tốt quá còn gì? Có những khách gia đình tự đi nghỉ dưỡng thì sẽ không có sự chuẩn bị và am hiểu hết tất cả những điểm mà họ cần đi tham quan tại đây thì sao?? Mong các bạn cải thiện nhé!!,0
"Phong nho.... Lai chung vach voi phong ke ben. Gd minh co em be nho nen ngu som trong khi ben kia di choi denntan gan 12h dem moi ve. Ve noi chuyen to, mo tivi.,,",0
"Giường đôi không thực sự thoai mái,bởi nó đc ghép lại từ 2 đêm nhỏ,nên có rãnh ở giữa.",0
"Sảnh đón nhỏ, nóng; bộ phận tiếp đón khách thiếu quan tâm chăm sóc khách hàng (trưa rất nắng, khách đợi nhận phòng không có nước uống...)",0
"phong hoi cu, toilette co mui,bien dong nhieu, phai lay xe taxi di xa de tam bien",0
Không có,0
Bữa sáng chưa đa dạng,0
Phong ke ben va ben ngoai on ao vao buoi toi gay cho toi kho ngu cung nhu nghi ngoi,0
tien an hoi cao(bua trua ),0
Phòng nghỉ ko thật sự thoải mái mặc dù view đẹp,0
Ko an ninh,0
Thiếu đĩa CD Ca nhạc. Wifi hình như chỉ đến 12h khuya,0
only one: wifi chậm,0
"Thiết bị vệ sinh trong phòng xuống cấp, bồn rửa tắc. Sàn tắm nhà vệ sinh ứ nước. Ga gối giường ngủ không được trắng sáng.",0
"Bãi biển chưa sạch, bữa sáng cần cải thiện thêm về độ đa dạng",0
"Phòng có một sỗ ít côn trùng , nệm ngoài hồ bơi ko sach lắm",0
"Vì là phòng ở tầng trệt nên hơi tối và những ngày mưa có chút mùi ẩm mốc. Phòng business center chỉ cho miễn phí sử dụng mày tính internet trong 30 phút, sau đó tính phí rất đắt trong khi mình đi những chỗ khác là hoàn toàn miễn phí và có máy in.",0
"Mình đặt phòng giúp bạn, sau khi check out bạn mình bị yêu cầu tính tiền phòng trong khi mình đã thanh toán trước đó, bạn mình rất ngạc nhiên cũng như ko hài lòng vì điều này khiến mình rất khó xử, ks sau đó đã giải quyết nhưng mình thấy ko hài lòng vì điều này",0
"Tôi đã 02 đặt phòng cho người thân trong gia đình qua booking bằng thẻ visa của tôi. Tôi đã trả tiền trước cho 2 phòng này, nhưng tôi không đi cùng mọi người trong chuyến đi này. Và bên ks đã liên hệ với tôi để yêu cầu tôi gửi giấy ủy quyền cùng coppy 2 mặt thẻ của tôi. Tôi rất k hài lòng về điều này vì việc gửi copy 2 mặt thẻ rất dễ làm lộ thông tin của tôi vì chỉ với những thông tin của 2 mặt thẻ thì bất cứ ai cũng có thể dùng thẻ của tôi để thanh toán online. CUối cùng tôi đã nhờ ngân hàng gửi xác nhận thanh toán cho tôi để gửi cho họ. Đã đặt phòng qua booking rất nhiều lần ,có cả trong nc và nước ngoài. Nhưng đây là lần đâu tiên tôi cảm thấy ko hài lòng về khách sạn này. Và cách mà nhân viên nói chuyên với tôi cũng rất khó chịu. Tôi sẽ k đưa tên bạn đó lên đây. Nhưng chắc chắn 1 điều tôi sẽ ko bao giờ quay lại khách snaj này nữa.",0
Khách sạn có cancel khoản thanh toán bằng thẻ Credit của mình...nhưng sau gần 10 ngày mình vẫn chưa nhận được tiền hoàn lại thẻ...chậm quá,0
Các ổ cắm điện cần thay mới và thêm chỗ cắm hai chấu.,0
Sàn còn hơi bụi và ẩm,0
Truy cap wifi hoi yeu,0
"Bữa ăn sáng chưa phong phú về thức ăn, Khi l quá 2 ngày .",0
"phòng xông hơi, phòng tập",0
"Đồ ăn ít món, đơn điệu, ngày nào cũng giống nhau.",0
don phong chậm,0
wifi ở tầng 4 quá yếu. Đi vào ngày mưa gối + mền có mùi ẩm,0
Nhan viên,0
Phòng hơi nhỏ,0
bếp quá tệ,0
phòng ko thích hợp với gia đình có con nhỏ,0
Món ăn cần phong phú hơn.,0
Các món ăn và hoa quả cần đa dạng hơn.,0
"Khăn tắm có mùi ẩm mốc, phòng đã cũ so với hình, bửa ăn cuối tại nhà hàng thật tình ăn không nổi.",0
Gối quá mềm nên không thoải mái. Sàn nhà vệ sinh có lỗ thoát nước ngược nên ko thoát nước được. Không có thảm lau sàn nên sàn lúc nào cũng bị ướt.,0
Thái độ phục vụ của khách sạn rất tồi,0
"Phòng quá nhỏ, gây cảm giác không được thoải mái",0
Phòng nhỏ quá,0
Thiếu móc treo trong phòng tắm để treo đồ khi tắm.Không phù hợp để spa mùa lạnh.,0
Wifi hơi yếu. Hi vọng cải thiện được. Đồ ăn nên làm nhanh vì đa phần làm chậm quá.,0
"wifi không ổn định, địa điểm vắng vẻ vào chiều tối, không có nhiều tiệm thức ăn ở lân cận, phải đi bộ một khoảng ra đường lớn mới có. view nhìn ra thành phố nhưng chỉ toàn những khu nhà đang xây dựng (có lẽ sau này hoàn thành rồi thì view sẽ đẹp hơn)",0
"Trở lại sau 1 năm nhưng đường vào khách sạn vẫn còn khó khăn, khách sạn cũ đi nhiều và mất đi ấn tượng tốt vốn có của tôi với khách sạn. Sảnh khách sạn bừa bộn, dơ và bụi, trần có lỗ khoan to nhưng không thi công và để nguyên như vậy nhiều ngày. Phòng cũ hơn và xuống cấp nhanh , tường bị thấm nước.",0
"Xung quanh là khu vực đang xây dựng rất bụi bặm và lầy lội. View nhìn ra ngoài là bãi đất hoang đốt cỏ đen xì. Và tuy hình ảnh đăng trên booking như thế nhưng đến nơi hoàn toàn thất vọng, phòng siêu bé, wc không có bồn tắm như hình đăng. Giá thuê xe máy báo một kiểu tính tiền một kiểu, đắt hơn giá chung của bên ngoài",0
"Nhân viên lễ tân không biết cười với khách. Bảo vệ dùng ánh mắt soi mói nhìn tới nhìn lui.Buồng phòng không nhiệt tình, đi tứ sớm đến hơn 14h về phòng vẫn chưa được dọn dẹp.",0
"Nhân viên bảo vệ mặt lúc nào cũng kiểu hằm hằm không cởi mở.Như kiểu khó chịu gì đó. Đồ ăn sáng quá tệ.Làm ít món đi nhưng chất lượng và ngon thì tốt hơn. Khách sạn làm mất chứng minh thư nhân dân của mình khiến mình không thể lên được máy bay. may mà nhân viên lễ tân nhanh trí mua vé tàu hỏa để mình về được. Nhưng mình cần khách sạn trả lời rõ ràng và thỏa đáng hơn về việc làm mất cmtnd của mình. hiện tại đang gây rất nhiều khó khăn trong công việc, rất khó để giao dịch hàng ngày của mình",0
"Phòng gia đình 4 người nhỏ, giường không thoải mái vì bé. Đệm nằm rất đau lưng mặc dù mình ko phải kén chọn gì. Kêu khách mua đồ hết hạn rồi tráo với đồ của khách sạn trong khi bọn mình ko hề động đến một gói nào của họ. Đường vào ks đang xây nên bụi mù mịt.",0
"Khách sạn xa trung tâm, ở nơi cơ sở hạ tầng chưa hoàn thiện, ít dịch vụ. Phòng chưa sạch, ăn sáng quá nghèo nàn. Chất lượng wifi kém",0
đường vào khách sạn đang làm chưa xong.,0
"Trong thoi gian luu tru 3 dem tai Hotel Kien Cuong 2, chung toi nhan thay co  gai nhan vien o quay tiep tan gay nhieu kho khan cho khach, chung toi dat phong rong lon gia dinh ngu tai dem dau tien nhung dem hom sau chung toi yeu cau doi phong vi toillette bi hu hong, hotel kg thuc hien dung yeu cau ben khach hang, dua phong nho kg dung voi yeu cau khach va toilette lai hu hong nang hon phong truoc, chung toi de nghi co gai tiep tan phai doi phong khach, cuoi cung phong oc cung giai quyet xọng Nhung cai trong tam van de la co gai tiep tan kg nam bat dc thong tin dat phong cua khach hang, bo tri phong oc sai lech va dua cho khach phong hu hong, nhu vay khong ton trong va coi thuong khach hạngToi mong qui cong ty xem xet va danh gia nang luc phuc vu lam viec cua nhan vien de khong lam xau di hinh anh hotel trong mat khach du lich den nghi mat tai Da Nang",0
Mình chỉ sợ ko đặt được phòng vào cuối tuần do full phòng thôi.,0
"Là khu mới, vài khách sạn đang xây dựng nên đường ra biển còn chưa sạch sẽ",0
do có khách sạn gần đó đang xây dung nên hơi bất tiên.,0
"Thức ăn sáng không ngon, không nhiều lựa chọn :(",0
Không có,0
Không có gì đ,0
Giường bé quá so với tiêu chuẩn giường đôi. Mặc dù mình đặt phòng family nhưng phòng rất bé,0
Quảng cáo sai sự thật,0
"Trưng bày và sắp xếp thức ăn chưa được đẹp, món ăn không ngon!",0
Drap không được sạch lắm,0
Đồ ăn sáng nhiều nhưng ko hợp khẩu vị .,0
giường không được mới. Nước nóng lúc được lúc không. Không vệ sinh ống thoát nước trong bồn tắm.,0
"Thái độ phục vụ của nhân viên, từ bảo vệ đến lễ tân vô cùng khó chịu",0
Chỗ đỗ xe chưa thật tốt! Thang máy cần sạch hơn!,0
Đương đi hơi bụi,0
"Buffer sơ sài, không đa dạng. Buồng phòng chưa sạch lắm",0
"duong vao ks con chua hoan thien,duong chua dep",0
hơi trật trội,0
dọn phòng nhưng ko thay ga giường ( vẫn còn tóc rụng và bụi bẩn),0
"Phòng rộng, Máy điều hoà đặt xa giường ngủ.",0
"phòng khá bé, ko rộng như hình ảnh pr sản phẩm",0
Đường trước cửa chưa đẹp,0
ăn sáng chỉ được gọi 2 món,0
"mặt đường phía trước, quang cảnh xung quanh khá hoang sơ",0
Duong tu khach san ra bien hoi kho di.,0
"Wifi kém quá,",0
