id;content
1415;"Hòn Rơm - Cà Ná - Mũi Dinh - Vĩnh Hy - Bình Tiên – Tp. Cam Ranh – Tp. Nha Trang.
                            Hành trình:
                            Chiều dài 270km - thời gian 8 -10 tiếng, xuất phát: Mũi Né, kết thúc: Tp. Nha Trang.
                            Chia chặng:
                            Mũi Né - Bàu Trắng - Cà Ná, Cà Ná - Đường Ven Biển Ninh Thuận - Mũi Dinh - Ninh Chữ, Ninh Chữ - Vĩnh Hy - Bình Tiên, Bình Tiên - Tp. Cam Ranh - Bãi Dài - Tp. Nha Trang.
                            Hướng dẫn đường đi:
                            Đi theo đường này xa hơn đi theo đường quốc lộ 1A khoảng 50km nhưng bù lại có rất nhiều cảnh đẹp. Đoạn đường ven biển Ninh Thuận tuyệt đẹp, đảm bảo bạn sẽ bị hút hồn ngay từ lần gặp đầu tiên đi một lần sẽ nhớ mãi.
                            Từ Mũi Né bạn chạy thẳng về hướng Bàu Trắng, tới đường rẽ vào Bàu Trắng bạn có 2 đường để đi, 1 là ven đường Bàu Trắng để đi Phan Rí Thành, 2 là bạn chạy thẳng ra Ngã 3 Lương Sơn, theo mình nên đi đường Bàu Trắng ở đây có 1 con đường rất đẹp nghe gian hồ đồn là (con đường đẹp nhất Việt Nam) có khúc thì 2 bên là những đồi cát trắng nhấp nhô, có khúc thì một bên là những đồi cát trắng 1 bên là biển trời xanh ngắt (đi đường này rất tốn thời gian nhé vì cứ chạy vài km thì các bạn lại ngừng xe để chụp hình). Tiếp tục chạy đến Phan Rí Cửa rẻ phải để vào đường ĐT716 ven biển trên đường này chạy 1 lúc bạn sẽ gặp bãi đá 7 màu và chùa Cổ Thạch nếu có thời gian bạn ghé vào bãi biển đá 7 màu và chùa Cổ Thạch tham quan chụp hình, sau đó bạn chạy ra quốc lộ 1A rẽ phải rồi chạy về biển Cà Ná hỏi người dân rẽ vào Mũi Dinh, bạn sẽ rẽ vào đường có tên là""cung đường ven biển Ninh Thuận"" chạy trên cung đường này bạn sẽ bị choáng ngợp bởi vẻ đẹp của nó với 1 bên là núi 1 bên là biển dọc đường sẽ có những trạm dừng các bạn có thể dừng lại nghĩ mệt và chụp hình (cung đường này mình dưng lại khoảng 5 lần để chụp hình và chiêm ngưỡng vẻ đẹp của biển cả mênh mông) chú ý lái xe tập trung nhé đừng lo ngắm cảnh đẹp không khéo sẽ bị lạc tay lái rất nguy hiểm, cung đường này có những khúc cua gắt đường cong rất nguy hiểm các bạn nhớ quan sát gương cầu lồi được bố trí bên đường và bấm còi trước khi vượt qua nó nhé, vượt qua cung đường này bạn sẽ đến Mũi Dinh, ghé thăm Mũi Dinh rồi chạy tiếp một đoạn nhìn bên tay trái bạn sẽ gặp 1 đồi cừu rất đẹp ghé chụp vài tấm hình với những chú cừu rồi tiếp tục chạy thẳng qua cầu An Đông chạy thẳng về bãi biển Ninh Chữ chạy 1 lúc bạn gặp vòng xoay rồi rẽ phải hoặc để cho chắc ăn thì bạn có thể hỏi người dân hướng về cầu Ninh Chữ vượt qua cầu gặp ngã 3 rồi rẽ trái vào TL702 trên đường này bạn sẽ gặp rất nhiều vườn nho bạn có thể ghé vào tham quan 1 lúc, tiếp tục chạy bạn sẽ đến vườn quốc gia Núi Chúa, có thể ghé vào tham quan Hang Rái, đi tiếp gặp bảng chỉ dẫn chạy thẳng đi Vĩnh Hy và rẽ trái đi Bình Tiên, bạn rẽ trái để đi cung đường ven biển Bình Tiên chạy khoảng 5km lên cao bạn sẽ view toàn bộ vịnh Vĩnh Hy hình chữ C nằm ôm trọn những con thuyền đánh cá tuyệt đẹp chụp hình nhìn rất vi diệu, sau khi chiêm ngưỡng xong vẻ đẹp của vịnh Vĩnh Hy bạn sẽ tiếp tục được uốn lượn trên cung đường biển Bình Tiên khoảng 30km, con đường mới xây như dải lụa quanh co những ngọn núi. Sau khi thưởng thức cung đường biển đẹp nhất nhì Việt Nam bạn sẽ gặp QL1A lúc này rẽ phải để chạy về Tp. Cam Ranh, vừa đi vừa hỏi người dân đường vào sân bay Cam Ranh, vượt qua sân bay tiếp tục chạy thẳng để đi đường Bãi Dài cuối cùng là đến Tp. Nha Trang.
                            Ăn uống:
                            Ăn sáng: phở, mì quảng, bánh canh, cơm ở 73 Hồ Xuân Hương, Mũi Né (ngon, rẻ) 20k. Ăn trưa: đến Tp. Cam Ranh ăn bún sứa 15k ( lần đầu ăn thấy lạ lạ). Ăn tối: lẩu bò bình dân 130k. Ngoài ra còn có bún chả cá, bún cá dầm, bánh căn, bánh đập tha hồ mà lựa chọn.
                            Ngủ:
                            Phòng ở địa chỉ số 2 đường Củ Chi, Tp. Nha Trang (Blue Sea 2) giá 260k 4 người ở (hơi xa biển xíu).
                            Đi chơi:
                            Trên đường từ Mũi Né đến Nha Trang các bạn có thể ghé Bàu Trắng - Bàu Sen, chùa Cổ Thạch, bãi đá 7 màu, Cà Ná, cung đường ven biển Ninh Thuận, hải đăng Mũi Dinh, vườn quốc gia Núi Chúa, Hang Rái, vịnh Vĩnh Hy, biển Bình Tiên, Viện Hải Dương Học Nha Trang, hòn Chồng - hòn Vợ, Tháp Bà Ponagar (những địa điểm này chủ yếu là chụp hình vì toàn là cảnh đẹp), ngoài ra nếu có điều kiện bạn có thể đi cáp treo ra Vinpearl Land chơi cho đã, còn nếu có thời gian thì bạn nên ở lại Nha Trang thêm 1 ngày để khám phá các đảo (Bình Ba, Bình Hưng, Bình Lập), hòn Mun, hòn Tầm, vịnh Ninh Vân, vịnh Vân Phong. Chiều chiều ra tắm biển, tối chạy xe vòng quanh ngắm thành phố biển Nha Trang về đêm.
                            Chi phí:
                            Tổng chi phí cho ngày thứ 2 tính luôn tiền xăng, vui chơi, ăn uống, ngủ..v..v.. là 235k mỗi người."
1206;"Khu vực trung tâm 
                                          1. 4 cây cầu nổi tiếng, recommend nên chụp hình ở cầu thuận phước, sáng hay chiều đều đẹp vì nó cao và gần sát trời hơn 
                                          2. Tượng cá phun nước 
                                          3. Cây cầu tình yêu 
                                          4. Khu rừng ven biển, dưới chân cầu thuận phước 
                                          5. Thuận Phước studio – khu chụp ảnh như tây ở gần thuận phước 
                                          6. Asia Park – công viên châu á ( mở lúc 5h chiều, vé 200k, hè thường hay bảo trì nên phải hỏi, nhiều khi có nhiều thứ ko chơi được nhưng phải tính 200k ), Helio – trung tâm trò chơi 
                                          7. Dọc bờ biển 
                                          8. Khu phố sầm uất Bạch Đằng ( buổi tối ) 
                                          9. Golden Pine Pub, One the Radio pub 
                                          10. Sky bar 36 – bar cao nhất, A lar carte – Cf rooftop cao nhất"
400;"Hồ Đại Lải là một địa điểm du lịch rất nổi tiếng thuộc tỉnh Vĩnh Phúc, chỉ cách trung tâm Hà Nội 40km, đây là điểm đến lý tưởng cho du lịch cuối tuần, dã ngoại cuối tuần khu vực phía bắc.
                  Tọa lạc ở cửa ngõ phía Bắc, cách trung tâm Hà Nội 40 km, hồ Đại Lải có vị trí giao thông vùng và liên vùng rất thuận lợi. Du khách quốc tế và các tỉnh xa có thể đến đây bằng đường bộ và đường không qua sân bay Quốc tế Nội Bài nằm cách hồ Đại Lải chưa đầy 10km. Từ đó dễ dàng di chuyển bằng nhiều phương tiện khác nhau để đến hồ Đại Lải và khám phá các điểm du lịch khác trong vùng. Còn với du khách ở Hà Nội việc di chuyển càng thuận tiện, chỉ với một giờ đồng hồ du khách đã có thể tới Đại Lải để tận hưởng một bầu không khí khác biệt, một không gian yên bình thơ mộng hiếm nơi nào có được. Từ Đại Lải, du khách có thể tham gia vào rất nhiều tours du lịch để thăm quan các điểm đến trong vùng. Trên đường đi vào hồ Đại Lải, bạn sẽ thất có rất nhiều nhà nghỉ nhưng không nên chọn những nhà nghỉ ở bên phía ngoài, đầu đường vì dịch vụ ở của những nhà nghỉ này không được tốt. Bắc đầu từ khách sạn một sao Mê Linh đi vào là địa điểm của những nhà nghỉ và khách sạn tương đối chất lượng. Giá thuê phòng ở những nhà nghỉ gần hồ Đại Lải dao động từ 150 - 200 nghìn/nửa ngày. Còn đặt phòng cả ngày là 300 nghìn/ngày. Bạn nên thương lượng với lễ tân về giá cả dịch vụ để được hưởng thêm ưu đãi.
                  
                  "
1252;"Mình đã thưởng thức một số món ăn đặc sản ở Huế, dưới đây là một số gợi ý được bạn bè giới thiệu mình đã đến thử, lúc đầu ăn không quen vì là khẩu vị người Bắc, sau về lại thấy thèm lắm luôn ấy.
                                          -	Cơm Hến: bạn có thể đến quán cơm Hến cô Thủy ở phố Trương Định, rất ngon và rẻ.
                                          -	Bánh bèo: bạn nên đến “phố bánh bèo” đường Ngự Bình, đường Nguyễn Bỉnh Khiêm hay quanh cung An Định,...tại đây bạn sẽ tha hồ thưởng thức món bánh bèo rất ngon này
                                          -	Bún bò Huế: bạn có thể tới quán ở đường Lý Thường Kiệt, đối diện bưu điện Lý Thường Kiệt hoặc quán ở đường Nguyễn Công Trứ, gần chợ Cống.
                                          -	Bún hến, chè bắp: tới thôn Vĩ Dạ.
                                          -	Bánh nậm lọc: cung An Định, hoặc quán bà Đỏ (đường Chi Lăng).
                                          -	Nem lụi, bánh ướt thịt nướng: quán Âm Phủ (đường Nguyễn Thái Học).
                                          -	Các món chè: quán chè Hẻm (đường Hùng Vương),…"
1280;"Đây là 1 biểu tượng mới của thành phố Đà Nẵng, tới cầu tình yêu bạn có thể mua khóa, hoặc chuẩn bị khóa trước để gắn vào bến cầu cảng, chụp ảnh cùng biểu tượng Cá Chép Hóa Rồng.
                                          Nếu tới đây vào cuối tuần bạn có thể đứng từ đây để xem Rồng phun lửa từ cầu Rồng. Hóng gió bờ sông và thư giãn với những cây kem yêu thích."
1574;"Pub Street về đêm đông vui như hội, mọi du khách hình như đổ hết về đây. Nhà hàng, bar tấp nập từ tối đến khuya. Đồ ăn rẻ, các ban nhạc Philly, ánh đèn rực rỡ và khu chợ đêm xung quanh là điểm thu hút của Pub Street.
"
1413;"Đây là một cung đường dài nên cần phải chuẩn bị thật chu đáo và cẩn thận.
-- Bảo dưỡng xe:
+ Thay nhớt trước khi đi 
+ Kiểm tra lốp xe trước chuyến đi, đảm bảo lốp vẫn còn độ bám tốt, tốt nhất là nên thay toàn bộ săm mới
+ Kiểm tra ắc quy, còi, đèn, xi nhan tất cả phải hoạt động tốt
+ Trang bị túi đồ sửa và và xe + bơm xe
+ Đổ đầy xăng trước khi lên đường. Khi đi theo đoàn không nên dừng đổ xăng lẻ tẻ dọc đường vì vậy trước khi xuất phát các xe đều phải đổ đầy xăng, trên đường đi cả đoàn chỉ dừng đổ xăng tại những điểm nhất định.

-- Giấy tờ tùy thân:
+ CMND
+ Giấy đăng ký xe
+ Giấy phép lái xe
+ Bảo hiểm xe
-- Trang phục: đem đồ đủ để mặc đến Đà Nẵng, đến đó đem giặt ủi rồi mặc về
+ 2 áo khoác, 5 áo thun, 1 bộ mặc khi ngủ, 2 quần lửng, 3 quần dài (1 jean, 2 kaki), 5 đôi vớ, 1 khăn tắm, 2 khăn đa năng, 2 găng tay: (1 cụt ngón, 1 có ngón), 1 găng tay chống nắng, 1 áo phản quang, 2 đôi giầy thể thao, 1 đôi dép lào, 1 bộ giáp bảo hộ tay chân, 1 nón chống nắng khi đi chơi, thêm vài cái khẩu trang y tế. (để sắp xếp quần áo được nhiều khi cho vào balo thì các bạn nên cuộn tròn lại và dùng dây thun để giữ)
+Mũ bảo hiểm nên dùng loại có kính chắn gió, càng kín gió càng tốt

-- Dụng cụ và đồ dùng cá nhân:
+ Dầu gội, 1 cục xà bông lifebuoy, bàn chải, kem đánh răng, khăn giấy khô + ướt
+ 1 áo mưa bộ, 1 túi trùm balo
+ Dao nhỏ, kéo, bật lửa, đèn pin (dùng để xử lý sự cố khi đi đêm)
+ Túi nilon vừa và nhỏ để chứa quần áo bẩn
+ Túi y tế bao gồm: bông, gạc, băng cá nhân, thuốc sát trùng, thuốc nhứt, đau đầu, đau bụng, viên hạ sốt..... và 1 chai dầu gió
+ 1 chai nước Aquafina 1.5l
+ Điện thoại có GPS đề phòng trường hợp lạc đường
+ Sạc dự phòng: dùng trong những trường hợp điện thoại hết pin ngoài ý muốn
+ Máy nghe nhạc: nghe nhạc cũng giúp bạn quên đi cơn buồn ngủ, nhất là khi bạn vừa phượt giữa mênh mông núi rừng và ngêu ngao hát
+ Camera hành trình: có càng tốt không có thì cũng không sao"
453;"Đa văn hoá - Tân tiến, văn minh. Chưa bao giờ cảm thấy lạc lõng khi về lại Sing. 
                                              Đi học - đi làm đều ít nhiều gắn với Sing. 
                                              Tham quan và mua sắm: bợn nào mún hòa mình với thiên nhiên rừng núi sông suối thì nghỉ ở nhà cho khỏe đi ha, Sing ko có mấy cái đó, toàn đồ nhân tạo. Ai thix mấy thứ nhân tạo đẹp và soang chảnh thì nên đi nhé.
                                              - Marina Bay Sands: chỗ nài cũng không có gì đặc biệt lắm nhưng toai cứ đi Sing là phải ghé qua, chả hiểu. Nó có nhiều thứ để chụp ảnh lém, 
                                              + Merlion Park thì có con sư tử ói biểu tượng của Sing nhé, nó ói suốt ngày suốt đêm (đặc biệt càng về đêm ói càng đẹp).
                                              + Có mấy cái cầu cũng ngồ ngộ như Esplanade Bridge và Helix Bridge, buổi tối màu mè lè lẹt vui mắt lắm.
                                              + Mún tham quan sông Singapore thì nhảy lên Water taxi nhé, con taxi nước này nó chạy chầm chậm, gió lùa vào, nhìn ngắm kiến trúc 2 bên bờ sông cũng thu vị phết.
                                              + Rảnh nữa thì cuốc bộ qua Nhà hát Trái sầu riềng, chưa có vô chỗ này nên ko biết nói gì, nhưng nhiều người khuyên nên vào xem thử nên thích thì cứ đi.
                                              - Gardens By the Bay: đại khái là có mấy cái nhà kính nằm sát bên Vịnh. Ta nói lội bộ đã đời lun.
                                              + Flower Dome: cái này cũng được, toàn hoa là hoa đủ các loại, đẹp, mát, thư thái.
                                              + Cloud Forest: chỗ này thì không khoái lắm. Thiết kế kiểu 1 ngọn núi mây phun nước ướt người hơi khó chịu, kiểu mờ mờ ảo ảo cho nó huyền bí. Leo lên núi bằng... tháng máy nhé, còn đi xuống có cái đường mòn lượn quanh nhìn cũng đẹp mà cũng mắc mệt lắm.
                                              + Còn mấy cái Super tree thì ko đi vì đi bộ không nổi
                                              - Từ Gardens By the Bay bắt đầu lê lết qua The Shoppes at Marina Bay Sand, nghe đồn buổi tối có nhạc nước đẹp lớm, nhưng mà hôm bữa lết được qua tới đây thì có người mỏi chân + đói bụng quạu quọ nên phải rúc ngay vào The shoppes để kiếm cái gì lót bụng. Chỗ này cũng một kiểu trung tâm thương mại thôi. Food Court cũng đa dạng nhưng không khoái bằng ăn ở China Town hay VivoCity (Harbourfront).
                                              Trước mắt vại đi, còn nhiều chỗ lắm Nhập cảnh ở Sing vẫn còn nhiều khó khăn vì nhiều lý do
                                              "
458;Đây là hòn đảo hoang sơ và yên bình, bạn có thể có những giây phút yên bình trên tuyến đảo này. Với 8 bãi biển và những cảnh quan thơ mộng, cát trắng, đồi Sim, những chương trình khám phá biển đảo trở thành Ngư Dân, Nông Dân hay đơn giản là một tiều phu đi hái củi và quả rừng của Vân Hải Xanh sẽ mang lại cho các bạn một kỳ nghỉ thật sự lý thú. Đến với tuyến đảo này bạn không thể bỏ qua các món đặc sản nổi tiếng như Sá Sùng Wuan Lạn, xôi chả Sứa, cá Rỏng chiên xù... và bữa tiệc BBQ giao lưu văn nghệ trên khuôn viên của Vân Hải Xanh. Chưa được sự quan tâm của chính quyền sở tại đối với việc quảng bá, hướng dẫn du khách thăm quan những địa danh những cảnh quan thiên nhiên ưu đãi cho vùng đất này.
1499;"Bạn nào đã đến quán cafe này rồi chắc hẳn cũng ấn tượng với không gian ở đây - Trill Rooftop Cafe. Quán cafe nằm trên tầng 26 tòa nhà Số 1 Ngụy Như Kon Tum. Cảm nhận đầu tiên là view và decor ở đây cực đẹp, tuy nhiên đường lên tới đây hơi loằng ngoằng tý @@. Bước chân vào tới quán thì như bước vào thế giới khác vậy. Ngồi ở xó nào cũng có thể sống ảo được =D. Không gian khá rộng rãi và thoáng cực kỳ, còn có cả một bể bơi nữa, mình đến đây cả hai lần đều vào ban ngày, lần tới chắc sẽ đi buổi tối để ngắm thành phố về đêm. Thích nhất là ngồi nhấm nháp một ly nước và ngắm cảnh, chậm rãi tận hưởng cuộc sống.
Tiếp đến là đồ ăn, mình gọi món pizza và mỳ ý, theo cảm nhận của mình thì đồ ăn của quán trình bày rất đẹp mắt, tạo cảm giác sang chảnh, Pizza vỏ thơm và mềm, nhiều phô mai, mỳ Ý nên dai thêm 1 chút nữa sẽ ok hơn.
Về đồ uống, ấn tượng đầu tiên về đồ uống là trang trí nhìn khá đẹp mắt. Tuy nhiên ngoại trừ đẹp ra thì vị không có gì đặc sắc. Giá cả cũng ở mức chấp nhận được so với một nơi có view đẹp như này.
Các bạn nhân viên trẻ trung, cực kỳ nhiệt tình.
==>>> Tóm lại, những bạn nào yêu thích “sống ảo” thì nhất định nên đến đây^^"
1524;Cùng năm trên một con phố nhưng mình thich quán này hơn vì thái độ phục vụ và cá nấu kiểu Ý ở đây cực kì ngon. Là một người ghét ăn cá, trừ sashimi mình phải công nhận cá bỏ lò nấu oliu và chanh vàng ở đây k nhà hàng Ý nào bì kịp. Trong tháng 6 nhà hàng khuyến mãi set an trưa 3 course chỉ 198k từ thứ hai đến thứ 6. Ngoài ra ở đây mình thich ăn mỳ Ý lá húng sốt permesan và salad dưa hấu. Bánh tiramisu ở đây ăn cũng rất oke. Giá thì dao động trong khoang 150-500k
307;"Khu này rất đẹp, đẹp nhất cảnh khu rừng hiện ra khi ngồi trên cáp treo. 
                                                                        Trẻ con có lẽ thích khu vui chơi vì nhiều trò chơi, chơi đi chơi lại không mất thêm tiền vì đã bao gồm trong tiền vé.
                                                                        Lâu đài thích hợp với ai thích chụp hình :)
                                                                        Hầm rượu vang hấp dẫn nam giới.
                                                                        Ăn trưa ở nhà hàng tại Bà Nà Hills cũng được, nấu vừa miệng, giá cả thì mình không nhớ do đi đoàn đông.
                                                                        Lưu ý là những ngày nghỉ lễ, cuối tuần, dịp hè đợi cáp treo khá đông, nên tập tính kiên nhẫn.
                                                                        Ai say xe có thể đi cáp treo hơi quay quay chút nhưng không sao, trải nghiệm thú vị đừng vì sợ mệt mà bỏ lỡ."
1422;"Tp. Kon Tum - Tp. Pleiku.
                            Chia chặng:
                            Chặng này đi thẳng luôn chứ không vào tham quan thủy điện IALY
                            Tp. Kon Tum - Hồ T'Nưng, Hồ T'Nưng - Tp. Pleiku.
                            Hành trình:
                            Chiều dài 50km - thời gian 2 - 4 tiếng, xuất phát: Tp. Kon Tum, kết thúc: Tp. Pleiku. (Nếu đi tham quan thủy điện IALY thì đi thêm 50km nữa.)
                            Hướng dẫn đi: 
                            Từ Tp. Kon Tum đi theo quốc lộ 14 sẽ đến Tp. Pleiku, nếu các bạn đi tham quan thêm thủy điện IALY thì chạy theo quốc lộ 14 khoảng 30km thì gặp bảng chỉ dẫn hướng rẽ vào thủy điện, các bạn rẽ phải vào TL673 chạy thêm 24km nữa là đến nơi (nếu các bạn định vị trên điện thoại sẽ thấy có 1 đường nhỏ ngắn hơn để vào thủy điện nhưng mình khuyên các bạn đừng nên đi đường đó vì mặt đường rất xấu gặp trời mưa nữa là khóc ròng luôn, hôm mình đi đường đó rồi còn bị mắc mưa nữa chạy đâu khoảng 5km buộc phải quay ngược trở lại để đi đường TL673), tham quan xong sau đó quay ngược trở lại để ra quốc lộ 14 trên đường gần đến trung tâm Tp. Pleiku bạn sẽ gặp vòng xoay ngã tư biển hồ rẽ trái vào đường Tôn Đức Thắng nhìn bên tay trái sẽ thấy đường vào Hồ T'Nưng tham quan ngắm cảnh xong quay ngược trở ra để vào Tp. Pleiku.
                            Ăn uống:
                            Ăn sáng: hoành thánh mỳ ở tiệm mỳ A Tỉ địa chỉ 67 Hoàng Văn Thụ - Tp. Kon Tum, sợi mỳ dai dai ăn rất ngon, chị chủ quán dễ thương nữa. Ăn trưa: IA GUI quán địa chỉ 27 Phạm Ngọc Thạch - Tp. Pleiku có món gà nướng - cơm lam rất nổi tiếng 4 người kêu 1 con gà 220k với 4 ống cơm lam 17k 1 ống ăn xong đi hết nổi luôn (no). Ăn tối: phở khô đặc sản Pleiku 35k địa chỉ 15 Nguyễn Thái Học - Tp. Pleiku, món lạ mới đem ra không biết cách ăn luôn hehe. Ăn vặt: xung quanh quảng trường đại đoàn kết bán rất nhiều món.
                            Ngủ:
                            Khách sạn Tây Đô địa chỉ 298A Phạm Văn Đồng - Tp. Pleiku - Gia Lai, số điện thoại: 0593825533 giá 260k phòng 4 người ở.
                            Đi chơi:
                            Tham quan thủy điện IALY giá vé vào tham quan 30k mỗi người, mua vé xong còn phải thuê thêm chiếc xe ôtô giá 300k mới vào tham quan được bên trong vì ở đây không cho chạy xe máy vào (hôm bữa chạy vào tới đây nghe chi phí vào tham quan cao quá đành phải quay trở ra). Biển Hồ (Hồ T'Nưng) còn được gọi là đôi mắt Pleiku, đường vào Biển Hồ là một con đường đẹp tuyệt vời với những hàng thông trải dài hai bên đường, đi thẳng theo con đường này các bạn sẽ gặp một đài vọng cảnh từ trên đài vọng cảnh này các bạn sẽ chiêm ngưỡng được toàn bộ vẻ đẹp của Biển Hồ. Nhà tù Pleiku đây là nơi giam giữ tù chính trị dưới thời Pháp, Mỹ di tích này nằm ngay trung tâm thành phố hiện còn lưu giữ nhiều hiện vật được sử dụng trước đây. Nếu các bạn yêu thích bóng đá thì nơi không thể bỏ qua đó là “Học viện bóng đá Hoàng Anh Gia Lai Arsenal JMG” nơi đào tạo trẻ hàng đầu của bóng đá Việt Nam, nơi đào tạo ra những cái tên xuất sắc của bóng đá Việt Nam như: “Công Phượng, Xuân Trường, Tuấn Anh”. Ngoài ra nếu các bạn muốn tham quan thêm ở Gia Lai còn các thác nước nổi tiếng như: Thác Phú Cường – Hồ Ayun Hạ (huyện Chư Sê), Thác Xung Khoeng (huyện Chư Prong), Thác Lệ Kim (huyện Ia Grai), Thác Bàu Cạn ..vv.. những thác này nằm khá xa trung tâm TP. Pleiku.
                            Chi phí:
                            Tổng chi phí cho ngày thứ 10 tính luôn tiền xăng, vui chơi, ăn uống, ngủ..v..v.. là 270k mỗi người."
1498;"Nhóm mình hay chọn quán này làm điểm đến vì nó gần văn phòng cũ. Cứ dịp gì đặc biệt, ko biết chọn chỗ nào thì lại Gật Gù thôi. Quán đi vào trong ngõ 2D Quang Trung, vài mét thôi, rồi lên tầng 2, không gian ấm cúng ngay đằng sau cánh cửa. Quán có 2 khu ngồi bàn và ngồi bệt. Suggest các bạn vào khu ngồi bệt, vừa thoáng, rộng, lại có view ra vườn hoa Quang Trung, mà decor của khu này cũng đẹp nữa, tiện cho các bạn thích chụp choẹt checkin.
              
              Về đồ ăn, thực đơn ở đây vô cùng phong phú, đặc biệt các món nhậu. Cá nhân mình rất thích món salad rong biển ở đây, sụn gà rang muối và sò huyết xóc tỏi cũng ngon chứ, húp từng thìa nước sốt cay nồng ấm làm sao. 
              
              Giá cả hợp lý, mình thấy phù hợp cho mọi đối tượng khách, từ gia đình, đến các tổ nhóm bạn bè. Bữa tất niên 5 đứa bọn mình hết có 770k mà no nê, ""hạt dẻ"" đấy chứ."
1421;"Tp. Quảng Ngãi - Thạch Trụ - Đèo Vi Ô Lắk - khu du lịch Măng Đen - Tp. Kon Tum.
                            Chia chặng:
                            Tp. Quảng Ngãi - ngã tư Thạch Trụ, ngã tư Thạch Trụ - Đèo Vi Ô Lắk, Đèo Vi Ô Lắk - khu du lịch Măng Đen, khu du lịch Măng Đen - Tp. Kon Tum.
                            Hành trình:
                            Chiều dài 190km - thời gian 8 - 10 tiếng, xuất phát: Tp. Quảng Ngãi, kết thúc: Tp. Kon Tum.
                            Hướng dẫn đi:
                            Từ Tp. Quảng Ngãi đi theo quốc lộ 1A khoảng 30km đến ngã tư Thạch Trụ rẽ phải vào quốc lộ 24 (mặt đường khá xấu nhưng bù lại cảnh đồi núi chập trùng rất đẹp) chạy thêm 60km nữa đến Đèo Vi Ô Lắk dài 11km (cao 1200 mét so với mực nước biển đèo chạy bao phê với những khúc cua bá đạo trên từng hạt gạo) nói chung cả đoạn đường từ ngã tư Thạch Trụ đến Tp. Kon Tum hầu hết là đường đèo nên chạy rất lâu và tốn thời gian, vượt qua đèo Vi Ô Lắk chạy thêm khoảng 60km nữa là đến khu du lịch sinh thái Măng Đen nghĩ mệt xíu tiếp tục chạy sẽ đến Đèo Măng Đen dài 10km với hơn 60 khúc cua uốn lượn liên tục, dọc đường có đoạn đất trên núi lỡ xuống đường nhìn thấy ghê toàn bùn đất không (con đường đúng chất dành cho dân phượt muốn trải nghiệm luôn), vượt qua đèo chạy thêm 50km nữa là đến Tp. Kon Tum.
                            Ăn uống:
                            Ăn sáng: hủ tiếu gõ dọc theo quốc lộ 1A 15k. Ăn trưa: cơm sườn ở huyện Kon Rẫy 25k. Ăn tối: ăn ở quán Út Kưng quán này khá nổi tiếng địa chỉ 45 Trần Cao Vân - Tp. Kon Tum. Món ăn nổi tiếng nhất ở Kon Tum có lẽ là gỏi lá với 40 loại lá khác nhau, một số loại rất quen thuộc nhưng một số loại phải kiếm từ trong rừng sâu. Lá gói cùng thịt ba chỉ, tôm rang, bì trộn bột gạo nếp rang (thường gọi là nem thính) chấm một loại nước chấm đặc biệt được làm từ bỗng rượu và trứng. Lần đầu ăn món này thấy lạ lạ giá cũng rẻ 120k 4 người ăn. Ngoài gỏi lá các bạn có thể thưởng thức thêm món bê non nướng mọi 150k cũng rất ngon. Ăn thêm lẩu thái 180k nữa là no nê con tê tê luôn (chị chủ quán rất thân thiện và dễ thương còn chỉ cách gói gỏi lá cho mình nữa).
                            Ngủ:
                            Khách sạn Anh Đào địa chỉ 41B Trần Hưng Đạo - thị xã Kon Tum - tỉnh Kon Tum số điện thoại: 0606250555 giá 300k phòng 4 người ở. Khách sạn nằm ở vị trí cách những điểm tham quan chỉ trong bán kính khoảng 3km, đi lại tham quan rất thuận tiện.
                            Đi chơi:
                            Nhà Thờ Gỗ Kon Tum chính là Nhà thờ Chính tòa Kon Tum nằm ngay giữa trung tâm thành phố, vật liệu xây dựng chủ yếu là gỗ. Nhà Rông Kon K’lor nằm sát khu vực bờ sông Đăkbla, ngay chân cầu treo Kon K’lor các bạn sẽ nhìn thấy khuôn viên Nhà Rông Kon K’lor, đây là nhà Rông lớn nhất Tây Nguyên. Ngay cạnh nhà rông Kon K’lor là cầu treo Kon K’lor, cây cầu dây văng lớn nhất ở khu vực này nối liền hai bờ sông Đăk Blar hãy đến tham quan cây cầu này vào buổi chiều tà để ngắm hoàng hôn trên dòng sông Đăk Blar. Nhà ngục Kon Tum đây là nơi chính quyền thực dân sử dụng để giam giữ tù chính trị, các chiến sĩ cách mạng. Di tích này đã được công nhận là di tích lịch sử quốc gia. Chùa Bác Ái cũng là nơi không thể bỏ qua khi đến Kon Tum. Tòa giám mục Kon Tum được xây dựng vào năm 1935 nằm khuất sau hai hàng sứ điểm nổi bật nơi đây chính là căn nhà truyền thống nơi lưu giữ các vật dụng sinh hoạt, nông cụ, vật thể văn hóa của các dân tộc. Cột mốc biên giới Việt Nam – Lào – Campuchia (Ngã ba Đông Dương) nơi tiếp giáp ba nước với nhau cách trung tâm Tp. Kon Tum khoảng 90km.
                            Chi phí:
                            Tổng chi phí cho ngày thứ 9 tính luôn tiền xăng, vui chơi, ăn uống, ngủ..v..v.. là 290k mỗi người."
387;Nhiều nơi mua sắm khá tốt, nhất là mấy đồ thời trang, quần áo. Ngoài ra không còn mặt nào khác mình thực sự thích Thành phố đông đúc, nhiều bê tông. Xe tuk tuk lạng lách, chăn dắt khách đi mua sắm.
