reviews	sentiment
Khi tôi đến Ks hỏi có thanh toán bằng thẻ ko? Nv nói có, vậy mà khi tôi trả phòng thì lại ko thanh toán được, nói là máy bị hư. Nv ko vui ve với khách.	1
Wifi, nha tam hoi chat	1
Phòng không được vệ sinh, thay khăn, thay gra mỗi ngày	1
KS ko sach se, nhan vien phuc vu ko nhiet tinh, xa bien	1
nhà nghỉ tiện nghi: xung quanh có dịch vụ ăn uống, mua sắm	1
Phòng dơ	1
Nhan vien nha hang thieu chuyen nghiep	1
Remote máy lạnh hỏng, khó điều chỉnh nhiệt độ trong phòng.	1
Khách sạn không có thang máy.	1
3 ngày đêm liền phòng không được dọn vệ sinh. Thanh toán bằng thẻ bị thu thêm 3% bất hợp phát theo quy đinh của Ngân Hàng Nhà Nước. Không có hoá đơn tài chính.	1
Diện tích phòng nhỏ, giường nhỏ so với hai người.	1
Không có tủ treo quần áo.	1
wifi hay bị lỗi, máy lạnh không đáp ứng được nhu cầu	1
- nhân viên lễ tân không chuyên nghiệp, không nhiệt tình, hỏi gì cũng không biết.	1
Nước ở nhà tắm nhỏ. Nên cải thiện tốt hơn. Điều hoà k đủ công suất cho phòng nên vì ở vào mùa đông nên vẫn cảm thấy phòng k đủ ấm.	1
View không đẹp lắm, bãi biển dơ. Giá phòng khá cao so với tiện nghi.	1
1. Phòng nghỉ thiếu bình nước nóng, không có đồ ăn vặt, thức ăn nhanh.2. Giá phòng hơi cao so với tiêu chuẩn. Với 50 đô/ 1 ngày nhưng phòng không có bồn tắm, tuy đã KM bữa ăn sáng nhưng nhìn chung vẫn chưa xứng tầm cho lắm.3. Phòng ngủ thiếu đèn. Chỉ có 2 đèn vàng.	1
Xa trung tam PT	1
Do tuyến đường Mường Hoa bị cấm xe taxi đi xuống, nên phải đi hướng đường fansipan vòng lại nên nếu đi taxi về ks hơi bất tiện. Tuy nhiên nếu đi bộ từ ks ra nhà thờ tương đối gần	1
- None	1
Hơi xa bãi tắm	1
Khach san can co dep cho khach mang trong phong	1
Ksan gan bien nhung ko co dep cho khach	1
Wifi kém.	1
tiec la phong ko co the nhin ra bien va di ra bien kho khan	1
Thuc an o ks qua mac	1
Mosquitoes	1
- phòng quá nhỏ, chật chội- tiện nghi trong phòng cũ tạo cảm giác chưa sạch lắm- cách âm kém- gối dựa bẩn, còn nguyên bụi ở khe gối- điều hòa kém nên làm lạnh rất lâu, khi ra khỏi phòng điều hòa cũng bị ngắt điện luôn nên khi về lại phải mất nhiều thời gian bật làm lạnh lại- phòng tắm và vệ sinh quá nhỏ nên thấy k thoải mái- nhân viên lễ tân chưa ổn lắm khi xử lý tình huống khiến khách khó chịu- giá phòng quá cao so với chất lượng dịch vụ mang lại cho khách	1
Nhận phòng muộnĐiều hoà hỏng. Không làm mát được phòng. Mặc dù đã thông báo nhưng không được khách sạn trả lời hay sửa chữa. Do đó, chúng tôi yêu cầu huỷ phòng thì khách sạn không trả lại tiền.	1
Phong nho qua	1
Nhân viên thiếu sự chuyên nghiệp, đồ ăn sáng thì lèo tèo, hành lang thì bẩn toàn tóc, khăn tắm lâu người thì vàng ố đen thui	1
Nước nóng phòng tắm hoạt động theo năng lượng mặt trời nên cũng hên xui.	1
Phòng vệ sinh chưa được sạch	1
Đồ ăn chưa được ngon.	1
Ko có bồn tắm!	1
Máy nước nóng không đủ công suất, nên buổi sáng hầu như không có nước nóng. phòng cách âm chưa ok, nên phòng bên cạnh mở TV lớn tiếng hoặc làm ồn đều nghe thấy.	1
Mình đi không đúng thời điểm (tháng 8, 9) nước biển không trong và có nhiểu ruồi do dân đang khai thác cá. Vừa ngồi ăn vừa phải đuổi ruồi rất khó chịu.	1
Không có	1
Gía niêm yết trên internet 200 usd cho 2 nguoi lớn, 2 trẻ nhỏ, nhưng thực tế lại tính phụ thu trẻ nhỏ. Đồ ăn sáng thì rất ít lựa chọn và sơ sài.	1
Bãi biển qua đường thực sự không tắm được	1
Phòng quá nhỏ, nhiều muỗi, nền đất ẩm thấp. Chỉ có giường ngủ ngoài ra không có bất kỳ vật dụng nào (không tivi, tủ lạnh, đồ dùng vệ sinh cá nhân...)	1
phục vụ hơi lạnh lùng, phòng ẩm thấp	1
Phòng nhỏ và ko có tivi, tủ lạnh, máy sấy tóc,... nói chung tiện nghi thô sơ...	1
Địa điểm hơi xa trung tâm một chút.	1
- Tôi đặt phòng 3 đêm cho bạn tôi nhưng khách sạn đã thay đổi booking của tôi chỉ còn 1 đêm. Thực tế, bạn tôi ở khách sạn 3 đêm và tôi đã thanh toán 3 đêm cho phòng bạn tôi và 1 đêm cho phòng của vợ chồng tôi.- Chúng tôi dự định thanh toán tiền phòng bằng thẻ tín dụng thì được thông báo sẽ tính phí trên số tiền thanh toán bằng thẻ tín dụng. Liệu đây có phải là chính sách thanh toán của booking.com hay của riêng khách sạn?	1
Tivi hơi nhỏ	1
Máy điều hòa chưa tốt	1
Đêm đến bar gần đó gây ồn -> khó chịu 1 Phòng thì cũng khá cũ , bữa sáng nhiều món nhưng vị ko đậm đà , mình thấy dở  ! nói chung vì ổ tạm có 1 ngày nên cũng ổn	1
Chúng tôi đến khách sạn vào lúc 22.30, khi đi tắm không có nước nóng. Gọi điện hỏi lễ tân, họ trả lời là chờ tí vì nước nóng chậm nhưng 30' sau chúng tôi vẫn phải tắm nước lạnh.	1
Tắm biển quá bất tiện nếu không nghỉ tại resorts có bãi riêng, dịch vụ công cộng tại các bãi chung quá kém,đi tắm xa	1
Phòng bé, phòng tắm không tiện nghi lắmKhông thuận tiện ra biểnKhá xa khu ăn uốngĐêm ồn do gần bar	1
Phòng 508 có mùi hôi, Phòng 512 không có nước nóng	1
Buổi tối có nhạc từ quán bar ở gần đến khuya, nhưng đóng cửa kín thì không sao	1
Ồn ào, xa bãi tắm, xa trung tâm (khoảng 3km)	1
Tốt rất tốt	1
đồ ăn sáng chưa thực sự ngon	1
tra phòng rất bất tiện, đang tắm hết nước	1
buffet sang rat nhanh het, ko du cho nhung khach day sau 8g sang	1
- Quá ồn vì có cái vũ trường bên cạnh.- Nhân viện phục vụ không chuyên nghiệp, ko trung thực.	1
Nhân viên ko tươi cười. Đồ ăn đắt xa trung tâm, phòng thì tầm thường xấu hơn ks 2 sao. Dọn phòng thì ko thay khăn lao mặt chỉ thay khăn tắm. Resort nhỏ, ko bãi tắm, ko cứu hộ nói chung là thề ko vao giờ quay lại resort này. Đặt phòng sang trọng nhìn ra biển 36m mà đưa phòng thường. Rồi bảo đúng phòng làm ăn như shit. Chưa thấy thất vọng nào bằng ở resort này	1
nhân viên tại bể bơi hơi kỳ cục, không hiểu họ định nghĩa thế nào là đồ bơi, mặc đồ bơi liền quần và đồ bơi hở bụng, vậy mà nhân viên ở đó lại ko cho xuống bơi, yêu cầu bắt phải mặc đồ bikini 2 mãnh, giận quá, hm sau có nói với tiếp tân thì nói là mặc đồ thoải mái ko yêu cầu bikini, dù vậy cũng thấy mất hứng quá nên cũng chẳng xuống bể bơi lần 2.Xe máy ở đây cho mướn 200k/ ngày nhưng mà xe ghê quá, chạy mà cứ tắt máy liên tục vì ngộp xăng, xe chạy bốc khói ở pô xe hjx, đi mà hồi hộp sợ hư giữa đườngngày đầu ở thì rất tốt, đến tối ngày thứ 2 và sáng hm sau điện cứ bị tắt liên tục, ko biết có phải vì lúc đó khách du lịch bắt đầu đổ đến nên bị quá tải  hay ko	1
phong 218: có mùi hôi.Yêu cầu đổi, chuyển qua phòng kế bên 216 ( có bồn tắm nằm) thì qua nóng mặc dù có mở máy lạnh. Cuối cùng cả nhà ở chung 1 phòng 220 trong hai ngày 7,8/3/15	1
Cái phần  có list  kiểm tra phòng bắt khách hàng nhận  rừng mục rất kỳ cục . chẳng có ksan nào làm như thế	1
Hơi xa thành phố phan thiết(14km)	1
Nên nâng cấp wifi.	1
Không kết nối được wifi	1
Bải đâu xe quá chât	1
wifi yeu	1
Hệ thốg tivi khó sử dụng	1
Nen bao tri phong oc tot hon	1
Trang thiết bị cũ kỹ	1
Cách tính tiền phòng theo giá usd 149.6 usd ks tự làm tròn luôn 150 usd.	1
Phòng đã cũ, không có hệ thống cách âm, điện đổi pha liên tục trong đêm.	1
Resort 4 sao nhưng không thấy tại quầy lễ tân có sao nào..??? Vậy sao là tự đặt cho hay đã được thẩm định	1
Thức ăn trong bữa buffet sáng không được đậy một cách thích hợp để ruồi bu. Rất nhiều ruồi.	1
"Sau khi đặt phòng, nhân viên ksan gọi điện hỏi mình có chắc chắn đến nghỉ không với thái độ hơi khó chịu, còn nói ""khách Việt Nam hay đặt xong để đấy"" làm mình rất ức chế. Đến nhận phòng thì họ lại chuyển mình sang ksan ngay bên cạnh.Mình đặt phòng bao gồm bữa sáng thì chả thấy đâu, giá phòng 17.34usd, trả qua thẻ, lúc thanh toán nhân viên lại yêu cầu trả tiền mặt giá 400.000đ trong khi tỷ giá usd có 22.200đ.Mình rất không thoải mái với khách sạn này."	1
Không có thang máy.	1
Phòng hơi nhỏ và chưa có tivi	1
Chúng tôi ở thêm một đêm nữa, chủ KS bảo đã hết phòng nhưng có thể sắp xếp được. Cuối cùng khi chúng tôi về đến KS đã tối, nhận phòng mới rất ồn, điều hoà hỏng, phòng nhiều muỗi. Đáng lẽ nên báo sớm để chúng tôi chuyển đến nơi khác khi KS hết phòng!	1
Nhà tắm phòng mình thoát nước chậm.	1
Khu vực này khá phức tạp. Nhà nghỉ cũ kĩ, tiện nghi phonhg chỉ ở mức có thể chấp nhận. Tuy nhiên, với giá tiền như vậy thì khá ổn.	1
Phòng tắm hở trần và không có quạt hút, nước tắm tràn ra ngoài. Tivi hỏng nút nguồn	1
Địa điểm hơi nhạy cảm vào tối muộn.	1
phải trả phòng sớm và vật vờ chờ xe	1
Mạng internet hơi yếu.	1
Không có thang máy	1
Không có thang máy	1
Không có thùng rác tại bếp.Cua ra vào phòng ngủ kêu ken két rất to.	1
Nên có bản đồ hướng dẫn đường vòng vào ks vì có chợ nằm trên đường không cắt ngang được.	1
gần như không có gì bất mãn, mọi thứ rất tuyệt. Nếu có góp ý thì mong bữa sáng có thể đa dạng hơn.	1
Nhà tắm của khách sạn quá lạnh.	1
Do an sang con han che, phuc vu cham	1
Nha tam thoat nuoc khong kip	1
Khoá hỏng, hơi chật . Giá phòng cao .	1
Trang thiết bị hỏng hóc nhiều. Giữa mùa lạnh, ko có nước nóng tắm, đt bàn gọi tiếp tân hỏng.	1
Cách âm phòng không tốt	1
Nhà vệ sinh không sạch sẽ. Cống thoát nước bị tắc. Đèn điện trong nhà vệ sinh bị hư, nhân viên lên sửa nhưng không được. Không có truyền hình cáp, tivi chỉ bắt được một số kênh địa phương.	1
Tiện nghi kg đúng như thông tin đăng trên mạng. Thiếu những cái nhỏ nhất như ly dùng đánh răng xà bông rửa tay khi yêu cầu cũng kg đáp ứng... Phòng chỉ dọn qua loa khi đc yêu cầu trực tiếp qua lễ tân	1
KS nằm gần chợ vỉa hè.KS đang trong quá trình sửa chữa, cải tạo.	1
Khách sạn còn mới chưa cung cấp đủ dịch vụ cho khách ở, thiếu nhân viên phục vụ	1
vi trí khó tìm	1
Không có	1
Khu vực KS qúa vắng ...	1
Chộ nghỉ sạch sẽ. Nhân viên, Chủ nhà thân thiện, nhiệt tình	1
Chỗ gửi xe hơi xa	1
Không có tủ lạnh trong phòng	1
bạn nam nhân viên ca sáng có vẻ khó chịu khi khách check in, hay cau có khó chịu, cách nói chuyện giống dân giang hồ quá ):|	1
Vòi nước tắm Shower quá thấp, khi tắm phải quỳ xuống.Không có slipper	1
Dieu toi khong thich cung chi la mot chi tiet nho thoi, hy vong chu khach san se luu y den viec nay. Do la van de cua phong tam khong co voi sen cam tay. Voi khach nam thi chuyen nay khong thanh van de, nhung voi phu nu thi day la mot bat tien , vi phu nu toc dai khong co nhu cau goi dau hang ngay. Toi da khá vat va moi khi di tam trong 2 ngay luu tru tai day. Them 1 van de nho nua la, phan quat hut mui va den trong phong tam di cung chung trong 1 cong tac, toi khong the mo den trong luc tam, vi gio tu quat hut thoi vao lam toi quá lanh. Va khong the mo den trong luc ngu de thay den ngu, vi tieng on cua quat hut. Tai sao phai thiet ke chung 1 cong tac nguon ???Toi biet cua kieng phong tam dang la mot phong cach thiet ke moi, nhung theo cam nhan cua toi thi dung la rat dep va trong hay hay, nhung co le van chua phu hop voi phu nu Chau Á trong mot vai sinh hoat te nhi hang ngay neu ho di voi ban trai. Nen thiet ke kin dao hon mot chut. Co le ca nguoi thiet ke va chu dau tu deu khong phai la phu nu :). Phong tam dien tich rat lon, neu co them bon tam nam nua thi rat tuyet voi.Day chi la nhung van de nho, nhung la Phu nu nen toi cung bi anh huong it nhieu.	1
Buổi sáng sớm, các cô dọn phòng nói chuyện,đùa lớn tiếng.Không thể ngủ được.	1
Phong ko dung nhu hinh anh cua booking.com dang khi dat phong . vua chat choi va am thap . Khong xung dang voi gia tien da dat.	1
None	1
Không sạch sẽ, phòng chật chội, airconditioner so bad	1
sàn hơi bụi vì trải thảm	1
Phòng thực tế khá chật so với giới thiệu của booking.com.	1
Phòng hơi bé và nước nóng hơi ít. Còn lại đều rất tốt :)	1
Khách sạn sửa chữa bẩn và ồn, nhận viên khó tính, tiện nghi quá chán, không dọn phòng nói chung chuyến đi không tốt đẹp	1
Cách âm ko tốt, nhà vệ sinh giữa 2 phòng thông nhau qua 1 lỗ cửa nhỏ	1
Phải leo cầu thang vòng vèo và cao (mình ở phòng trên cùng) rất bất tiện, không có nhân viên xách hộ vali. Phải xách vòng vèo trèo lên đến tận tầng 5/6 gì đó.Mình đặt 2 phòng nhưng nhân viên không xếp cùng tầng nhau, 1 phòng tầng 2, 1 phòng tận tầng 5	1
Cách âm chưa được tốt. Tiếng ồn từ Các phòng bên cạnh gây ồn ào.	1
thiếu dép mang trong phòng.	1
Do an sang chua duoc nhieu va phong phu	1
Ăn sáng chưa được lắm.	1
Phuong khong tot Cho khong Tien Cho  lam xa moi noi.Tuong bi am nuoc  hoi va muc rat cua nha tam khong the chui Duoc.boc mui hoi Tu nha tam voice buc tuong. De Benh boi bi o nhiem doc	1
Phòng xuống cấp	1
Phòng không vệ sinh lắm. Nhà tắm hơi bẩn. Xa trung tâm thành phố.	1
Bồn cầu của WC không giật nước được	1
Trong phòng của tôi (1103) bị rò nước phía vòi xịt nhỏ cạnh toilet nên chân tôi lúc nào cũng bị ướt khi ra vào toilet.	1
nam nhân viên lễ tân không thật sự nhiệt tình, tôi ở lại đây 3 ngày 2 đêm nhưng đúng lúc khách sạn bảo trì hồ bơi đây là điểm trừ bởi tôi book ks này 1 phần vì muốn trải nghiệm hồ bơi trên tầng thượng của ks. Nhà hàng hơi bé. Mặc dù có order dọn phòng nhưng cảm giác như sàn nhà không được quét lau sạch sẽ. 1 điểm trừ lớn nữa của khách sạn là ngay cạnh 1 quán bar, thường xuyên ồn ào đến tận khuya (12h hoặc có khi sau 12h), mặc dù bạn nữ lễ tân hôm tôi checkin đã rất support sắp phòng ở phía trong cùng nhưng thật sự vẫn ồn. Khách sạn nên xem xét lại vấn đề cách âm.	1
Đến thì bảo trì hồ bơi.	1
Nước bể bơi lạnh quá	1
Ăn sáng thịt nguội quá tệ . Bacon . Xuc xích quá tệ	1
Phòng hơi bí	1
Nhân viên còn 1 vài người ko đc niềm nở với khách	1
Dich vu xuat hoa don khong ro rang,nhan vien khong hieu ve nghia vu cua nha cung cap dich vu theo yeu cau cua phap luat va gay kho cho khach hang,	1
Máy lạnh k đc tốt lắm	1
Đến chỗ không có chỗ nghỉ, chuyển chỗ khác chất lượng kém. Rất không hài lòng với dịch vụ này.	1
Phòng ko có cách âm, nửa đêm phòng bên cười đùa rất ồn ào. Cặp nào đi nghỉ dưỡng thì ko nên chọn ksan này. Chỉ phù hợp du lịch bụi vì rẻ. Lúc mới đến nhận phòng bà chủ tính phí 50% vì nhận phòng sớm, sau thấy khách ko có nhu cầu nhận sớm thì bớt xuống phụ thu 50k (thay vi charge 50%) mà vẫn dc nhận phòng từ 6am.Lúc đầu có đôi chút ko hài lòng vì giá cả ko nhất quán. Book phòng twin lại bố trí cho phòng double với giá cao hơn. Sau bố trí lại phong twin với giá như cũ.	1
Khách sạn khó tìm, giá cho thuê xe đắt gấp đôi so với chỗ khác. Nếu không thuê xe của khách sạn mà thuê ở chỗ khác, chủ khách sạn sẽ làm khó dễ từ chối giữ xe cho bạn, mà bắt bạn gửi xe lại chỗ mượn dù đang đêm hôm.	1
phòng nhỏ, ngột ngạt	1
không có sẵn quạt trong phòng	1
Đặt xe máy từ sớm nhưng tới đó lại hết.  (Có thể là do lễ)	1
hy vong sau nay co an sang ngon.	1
Không cách âm giữa các phòng	1
Rất buồn vì đã ko có time khi phải về sớm	1
Buffe sáng hơi ít món Việt Nam :(	1
Hồ bơi ko đẹp lắm.	1
Vị trí hơi xa bãi biển.	1
Xây dựng xung quanh ồn ào	1
Nóng lạnh nhà tắm bị ngược làm hôm đầu bị tắm nước lạnh	1
Phòng 4 người thiếu quạt hút nên thiếu sự lưu thông dưỡng khí, cảm giác hơi ngạt.The two double bed room (4 people) lack of exhaust fan, may be not enough fresh air.	1
khong co may say toc	1
Hơi xa chợ đêm nhưng bạn có thể thuê xe máy ở ngay tại nhà nghỉ.	1
Phòng bí vì ko có cửa sổ	1
Phòng chưa đầy đủ tiện nghi: tủ lạnh mini, bình tách trà..	1
Resort hai sao nhưng không đủ điều kiện cần để hai sao. Vệ sinh kém. Ăn sang không chất lượng với cái giá phải trả. Nhân viên lễ tân không nhiệt tình. Tự động thanh toán tiền phòng bằng thẻ tín dụng thông qua Booking.com mà không hề hỏi ý kiến khách hàng mặc dù đã được yêu cầu thanh toán bằng tiền mặt. Tốt nhất mọi người đừng nên ở đây.	1
bãi biển nhiều đá không đẹp không thích hợp cho gia đình có con nhỏ	1
- Phục vụ phòng không tự dọn phòng thường xuyên.- Đồ ăn sáng không phong phú, giá cả đắt	1
Phục vu tai nha hang, an sang nước uống miễn phi, ma gọi ly cam vat thi phai tra tien, nan long	1
Chất lượng phục vụTiện nghi không đạt chất lượng 2 saoKhông tủ lạnh, không nước uốngVới giá hơn 1 triệu/ đêm là không hợp lý. :(	1
Khăn và chăn ga còn mùi thuố ctaayr nhiều gây khó chịu	1
Thực đơn ăn sáng phong phú nhưng không thay đổi mỗi ngày. Tôi ở 3 buổi sáng nhưng đều giống nhau	1
Đặt phòng 1 giường đôi nhưng khi đến ko có phòng phải ở 2 giường đơn	1
Khách sạn xuống cấp: Phòng nhỏ, vật dụng cũ/ hỏng và tiện nghi kém (cửa phòng vệ sinh / máy điều hòa đều cũ và hư, vệ sinh kém..)Nhân viên phục vụ chưa chuyên nghiệp, thái độ thiếu thân thiện.Lối vào khách sạn phải đi ngang một chợ nhỏ tự phát: đường hẹp, xuống cấp.	1
Nhân viên không có khả năng giao tiếp tiếng anh. Thái độ của bà chủ cực kì hung dữ. Không thể truy cập wifi tại phòng. Thiết bị trong phòng xuống cấp trầm trọng. Hình ảnh phòng thiếu chân thực. Tự ý hủy và báo khách vắng mặt.	1
Phòng ở lầu 5 nhưng ko có thang máy, wifi ko xài được, đèn trong phòng sáng mờ, bàn trang điểm ko xài được( ghế ngồi bị gãy, gương thì bị cong). Phòng 502	1
Cảm giác khi đến khách sạn như bị lừa, yêu cầu booking.com gỡ ngay địa diểm này để khách ko hị lừa	1
Phòng không có dép đi trong nhà, thanh toán bằng thẻ visa bị charged 3% ,chưa khách sạn nào mình đặt qua Booking lại bị tính phí khi thanh toán bằng thẻ tín dụng cả,60$ mà mình mất hơn 40 nghìn đồng tiền phí thanh toán,không bao giờ quay lại ks này nữa	1
1- Nhà tắm rất bé, người Vn mà xoay trở khá khó khăn.2- Cửa nhà tắm hỏng.3- Không có ấm náu nước.4- Wifi rất tồi.5- Cửa sổ rèm che rất tạm bợ...	1
Không có gì phàn nàn.	1
ở tầng thấp rất ồn.	1
giường ngủ hơi cứng, không được thoải mái lắm	1
Trong phòng tắm không có dầu gội đầu (so với các khách sạn 4 sao khác)Khi ngồi ở sảnh khách sạn ruồi rất nhiều.Giá cả thuê xe máy khá đắt so với bên ngoài nhưng chất lượng xe thì không đảm bảo.	1
Hồ bơi nhỏ, sau đám cưới đêm th7, sáng Chủ nhật đi tham quan hồ bơi suýt đạp nhiều mảnh chai bể ngay cổng cưới đêm trước.	1
Theo ý kiến của tôi nếu KS chú ý thêm vào chất lượng đồ ăn sáng thì sẽ rất tuyệt :) Và tôi nghĩ câu notes '' Qúy khách ăn No xin đừng lãng phí'' từ ''No'' => ''Ngon'' sẽ hay hơn.	1
phong rong may lanh ko the bao quat het phong rat nong	1
Khách san đã xuôsng cấp chưa xứng đáng với tiêu chuẩn 4sao	1
Phong rat nong vi may lanh rat yeu	1
Buffet sáng chưa ngon,Hồ bơi chưa sạch,có thể bị ngứa	1
Bảo vệ gửi xe không tốt.Không có wifi ở một số phòng.Thức ăn sáng không ngon với giá phòng	1
nhan vien le tan khong than thien. Thuc an khong ngon	1
Thai độ nhân viên kém thân thiện và có 1 kỳ nghỉ không vui vẻ tại nơi đây, nếu có quay trở lại bãi biển An Bàng thì sẽ không lựa chọn nơi này.	1
Có phân chuột trên giường và có muỗi	1
Wifi hơi chập chờn. Xe đạp miễn phí nhưng hơi cũ	1
Không sát biển. Đi tắm biển xa quá. Bãi tắm xấu, bẩn.Lối lên Lễ tân hơi bất tiện. Khi đến phải tự xách va ly lên bậc thang dài.	1
độ dốc lớn, không đi dạo thoải mái trong đường nội bộ	1
Bể bơi nước rất lạnh cả ngày lẫn đêm chứ không phải nước ấm như tôi được biết khi đặt phòng	1
Bữa sáng còn đơn giản và chất lượng chưa như mong muốn.	1
Dịch vụ massage kém, nhân viên k chuyên	1
Nhà vệ sinh chung chỉ có 1 gian tắm và vệ sinh nên hơi bất tiện	1
Gối ngủ hơi cứng, chăn hơi nặng. Nhà vệ sinh  và phòng tắm nên có thêm, tránh trường hợp xếp hàng chờ đợi. Nên miễn phí nước lọc.	1
Cần chú ý hơn đến chất lượng bữa ăn của du khách với người địa phương.	1
tiếng ván gỗ trên lầu kêu khá to khi có người đi qua	1
Chỗ ở hơi xa thị trấn mọt chút	1
hic, đi vào ngày nắng quá	1
Thang máy lâu	1
phòng có mùi hôi, có lẽ hở ống cống thoát nước	1
Vệ sinh dọn chưa sạchGra và gối chưa sạch	1
ve sinh chua dat yeu cau, nhan vien ve sinh phong ko chuyen nghiep	1
1 wc	1
Nhà về sinh nên có cống thoát nước phần khôLò sưởi cần làm sạch than nếu khách ko đốt, mùi than hơi ngợp	1
trần nhà có chỗ bị dột nước	1
Chỗ để xe	1
Không có tivi,nuoc nóng yêu, lát gạch lại nơi để xe	1
thiếu ấm đun siêu tốc, trà và cafe	1
Nhan vien qua te, khong chuyen nghiep, bo do rieng tu cua khach, khong nho den giay to ma khac dua cho. Neu lan sau toi co den phu quoc se kg o cho nay nua	1
wifi yếu, sử dụng TV hơi khó so với thành phố, thiếu drap giường.	1
Hơi xa trung tâm, cách 3 km.	1
Cần thêm cây xanh,bóng mát,chổ quay đầu xe du lịch,hồ bơi,quầy bar và spa	1
Ko có dịch vụ dọn phòng hằng ngày, nên phòng ko được sạch sẽ cho lắm	1
Wifi yếuXa trung tâmNên trồng thêm cây xanh trước phòng để giảm ánh nắng	1
xa trung tâm(cách 3km)	1
Chưa gặp vấn đề gì.	1
Khu giường nằm hơi nóng vào trưa, chiều. Thức ăn: bình thường	1
Hơi bụi 1 chút	1
Trẻ con ở đây làm tôi thấy hơi phiền	1
không có nhân viên dọn phòng, thay đồ mới cho khách trong suốt kì nghỉ	1
Không có điều hoà và nhân viên không thân thiện	1
quá nhiều khách nga	1
Nên sử  dụng  bóng  đèn  trắng  trong phòng  và  hành  lang.	1
Lễ tân    kém nhiệt tình, ko chào hỏi khi khách đến và đi. Không có người bê hành lý cho khách. Lễ tân lạnh nhạt khinh khỉnh	1
Máy lạnh và wifi yếu	1
Tính thêm phí nếu khách hàng trả bằng thẻ	1
Hệ thống cách âm phòng chưa tốt nhất, nhà hàng ks chế biến khá ngon tuy nhiên hơi ít món để lựa chọn	1
-Nhân viên phục vụ mở và đóng cửa taxi quá mạnh đến phát sợ- Phòng chật, tắm đứng không có cửa nên nước luôn bị bắn ra phía ngoài- Nền phòng còn rất sạn sau khi đã dọn phòng	1
Phòng rất nhỏ và lại không có cửa sổ nên hơi ngộp.	1
Phòng cách âm kém,toilet hệ thống thoát nước chậm,ti vi bé xem chả thấy gì,khăn thô ráp lau bị khó chịu!Bữa sáng đồ ăn hơi chán	1
ăn sáng ko phong phú, bữa ăn set menu ở k/s ko ngon, dịch vụ bể bơi kém	1
ga trải giường hai ngày mới thay trong khi tôi nghỉ 3 đêm ở đó,, vệ sinh phòng chưa được sạch sẽ.	1
Các món ăn sáng nghèo nàn .	1
Ăn sáng buffet kém	1
An sang ko ngon	1
Không	1
vòi vệ sinh bị hỏng.	1
Xa biển	1
Ăn sáng quá tệ	1
Minh dat phong 1 giuong nhung lai nhan phong 2 giuong	1
Thẻ từ không tốt, phải thay thẻ mới và đến lần thứ 3 mới mở được. Toilet không có vòi xịt rửa.	1
Toilet không có vòi xịt rửa	1
Giá hơi cao, thẻ từ quẹt phòng chưa tốt lắm.	1
- Phòng ốc, tiện nghi quá cũ, gây cảm giác không sạch sẽ- Đồ ăn sáng ko ngon, không phong phú.- Bãi biển Phan Thiết quá nhiều rác.	1
Khong co	1
Tham san ve sinh khong tot, may dieu hoa điêu chinh khong duoc, wifi trong phong yeu	1
wifi tệ hại	1
Chúng tôi đã xin nhận phòng sớm, khi đến nhận phòng thì phải đợi đến 2 giờ chiều mới được nhận phòng, trong trường hợp nếu không có phòng thì nên báo trước cho chúng tôi biết vì gia đình có con nhỏ.	1
Các thiết bị điện chưa sãn sàng,  đôi lúc khó điều khiển, hỏng hóc nhỏ	1
Để đến đay cần di chuyển nhiều, bạn hãy yêu cầu áo phao khi đi thuyền	1
Các thông tin đưa tới khách hàng không chính xác, đồ ăn không đảm bảo vệ sinh đã có người bị đau bụng. Phí di chuyển khá cao	1
- không có tivi trong phòng dù là deluxe- giục khách check out phòng quá sớm,12h check out nhưng 10 ruỡi đã giục khách trả phòng.- chi phí phát sinh quá nhiều cho khách,tàu ra vào không phù hợp giờ check in - check out.	1
Ăn uống không ngon	1
Bãi cát hơi ngắn và nhiều mảnh ốc, sò ... khiến đôi lúc bị cứa vào chân.	1
diện tích phòng hơi bé , bữa sáng chán	1
Phòng hơi nhỏ, bữa sáng hơi đơn điệu	1
Hồ bơi quá nhỏ, nên không có ý nghĩa! Chỉ trưng cho đẹp	1
Cần thay điều khiển tivi cũ	1
Ks ko co cho de xe free nhu quangcao tren booking. Gio nhan va tra fong cung ko dung. 10ruoi da fai tra fong. Thiet bi ve sinh thi toi Te	1
Chi phí thuê xe cộ hơi cao , giá đồ ăn chưa thực sự hợp lý	1
