reviews;sentiment
Nhân viên rất nhiệt tình, quản lý rất dễ mến;1
-Sự yên tĩnh!;1
Nhân viên khách sạn nhiệt tình;1
Phong tuy nho nhung sach se va tien nghi. Nhan vien nhiet tinh chu dao;1
An sang tuong doi tot. Tien loi;1
Sach se;1
Có lẽ mình được nhận phòng tốt hơn phòng mình đã đặt nên cảm nhận thì rất tuyệt, phòng đẹp, không khí trong lành, gần như đủ tiện ích trong phòng.;1
Thái độ phục vụ;1
Không gian thoáng, yên tĩnh, dễ chịu;1
Thoải mái như ở nhaˋ;1
Thoái mái. Phục vụ tốt;1
Gần biển, phòng sạch, hợp giá tiền;1
Ksan gần biển;1
phòng sạch sẻ . nhân viên phuc vu tốt . gần biển;1
Phòng sạch sẽ, tiện nghi, bữa sáng nấu ngon và có nhiều món để chọn lựa. Bãi biển rất đẹp. Nhân viên phục vụ khách sạn rất nhiệt tình. Khách sạn có view nhìn ra biển và thành phố khá là đẹp nhất là vào ban đêm.;1
Khách sạn khá mới, phòng rộng rãi, đẹp. Giường gối rất êm, ngủ khá ngon giấc. Nằm trong hẻm nên rất im lặng.;1
Nhân viên thân thiệnVị trí khách sạn gần Tạ Hiện;1
Gần bờ biển;1
Nhân viên lễ tân thân thiện và nhiệt tình.;1
Nhân Viên phục vụ tốtPhòng sạch sẽ;1
Bà chủ ở đây rất nhiệt tìnhCó thể nướng đồ ăn ở sân . Cô cho mượn luôn đồ để nướngView đẹpYên tĩnhPhòng đầy đủ tiện nghi. Sạch sẽ;1
Nhân viên thoải mái vui vẻ và thân thiện.;1
Khung cảnh đẹp, cô chủ nhiệt tình, phòng rộng rãi thoải mái.;1
Nhà nghỉ rộng, hướng ra biển, bác chủ nhà tuyệt vời;1
Nhìn ra biển từ trên cao, sân rộng, không gian thoáng, yên tĩnh, tiện lên hải đăng. Gần bến tàu cánh ngầm, cây xăng, nhà hàng hải sản.;1
Mọi thứ đều tốt từ cô chủ đến nhân viên đều thân thiện. Họ luôn sẵn sàng giúp đỡ và cho mượn những cái khách cần.;1
Khuôn viên rộng rãi thích hợp cho hoạt động BBQ;1
Nhân viên rất thân thiện và đáng yêu. Villa cảnh rất đẹp, thơ mộng nhẹ nhàng, trong lành và rất nhiều hoa. Bể bơi tuyệt vời, sạch sẽ. Phòng đẹp, thoải mái, ấm cúng và tiện nghi. Ở cạnh bờ sông lãng mạn view tuyệt vời. Đồ ăn sáng ngon. Nhất định sẽ quay trở lại đây.;1
Lần đầu tôi du lịch Hội An. Do chuyến bay bị hoãn nên khi ra khỏi sân bay Đà Nẵng và đón taxi về đến khách sạn là trời đã tối. Ban đầu khi chọn kiểu homestay mình cũng có chút lo lắng. Vì trước đây khi du lịch Hà Nội tôi đã gặp chút vấn đề về độ sạch sẽ và không gian của homestay. Nhưng lần này, khi bước vào phòng của Seasun Hoi An homestay thì không gian y như căn phòng ở nhà mình mà độ tiện nghi thì như khách sạn. Ấn tượng đầu tiên về phòng ốc khá tốt. Vì biết tôi lần đầu đến Hội An nên chị Vân - lễ tân của khách sạn rất vui vẻ và nhiệt tình  hướng dẫn các địa điểm ăn uống đặc sản ngon - rẻ, chơi các trò chơi đặc trưng tại phố cổ, các địa điểm tham quan khác và cách đi lại tối ưu tại Hội An. Nói chuyện với chị Vân, tôi đã cảm nhận được sự thân mật của gia đình tại một nơi xa lạ và sự mến khách của những con người nơi đây. Điều mà tôi hiếm gặp khi đi du lịch ở các tỉnh thành khác trong Việt Nam. Về mặt giá phòng thì tôi nhận thấy cũng phù hợp với túi tiền.;1
TIếp tân thân thiện, phòng cực sạch sẽ;1
Big room,nice family,close to the beach,good Homestay. Thanks you so much..;1
Nhan vien than thiện..bai biến đẹp...nguoi dan vui ve hoa dong,mọt noi Yen tinh,thu gian;1
Người quản lý thân thiện;1
Tình cảm và Thân thiện như ở tại Gia đình của mình;1
Không gian riêng tư, thoải mái, thoáng mát và rộng rãi.;1
Không gian sinh hoạt như đang ở nhà mình, chủ căn hộ hỗ trợ hết mình;1
giường nệm khá êm, thoãi mái, phòng còn mới, sạch sẽ;1
Vị trí nằm ở khu biệt thự tách biệt với thành phố nên không gian khá yên tĩnh. Đi bộ vài bước có bãi tắm khá sạch so với những bãi tắm khác ở Vũng Tàu. Di chuyển vào trung tâm thành phố Vũng Tàu khá nhanh, tầm 5' đối với xe hơi. Mình đi vào ngày lễ 1/5 nên giá phòng đội lên khá cao, nhưng xét lại những gì nhận lại được thì cũng là phù hợp trong dịp lễ.;1
Gọi hỏi địa chỉ khách sạn thì nhân viên ú a ú ớ, lấp ba lấp bấp nói tùm lum. Hỏi thuê xe thì hỏi xe số hay xe ga cũng ú ớ. Trả phòng thanh toán thì tinh sai còn lấy thêm tiền khách.;1
Chị quản lý rất dể thương, thân thiện, nhà nghỉ gần biển đi bộ vài bước là đến;1
Gần trung tâm;1
Bà chủ thân thiện, sạch sẽ.;1
Giá cả hợp lý..gần trung tâm thành phố..mọi thứ đều rất tuyệt;1
Cách phục vụ và chuẩn bị phòng tốt, khi đến phòng đã được dọn sạch sẽ cũng như mở sẵn điều hoà. Tổng quát thì giá cả phải chăng và tương xứng chất lượng.;1
Gần biển;1
nhân viên nhiệt tình , chu đáo;1
Là trung tâm của TP nên thuận lợi cho việc đi lại và ra biển gần;1
Nhân viên nhiệt tình và vui vẻ;1
Khách sạn ngay trung tâm, cách bãi biển chỉ 5 phút đi bộ, xung quanh rất nhộn nhịp nhưng khách sạn thì tuyệt đối yên tĩnh. Phòng ốc sạch sẽ, nhân viên thân thiện.;1
Gần biển. Yên tĩnh.;1
Trả phòng quên lấy CMND. Nhân viên liên lạc để gửi trả lại ở SG. Cảm ơn KS nhiều!;1
Minh thích cách đón tiếp của các bạn lễ tân và tất cả những nhân viên khác của khách sạn. Các bạn rất nhiệt tình. Điểm 10 cho sự đón tiếp. Những bù lại mình thật sự không hài lòng với thái độ phục vụ của 2 bạn nhân viên ở phòng ăn sáng.;1
Phòng thiết kế hiện đại, giường rất thoải mái. Nhân viên vô cùng nhiệt tình.;1
Toi rat thich cach phuc vu cua cac ban . Everything !!! Thanks so much;1
NV khá nhiệt tình niềm nở và giúp đỡ nh thông tin bổ ích;1
Địa điểm thuận tiện, sạch sẽ;1
Phòng ốc tiện nghi, sạch sẽ, bữa sáng có nhiều lựa chọn, ăn ngon.Khách sạn gần trung tâm tiện đi lại.;1
Phòng nhỏ nhưng thiết kế hiện đại, tiện nghi, hợp lý. Khách sạn sạch sẽ, nhân viên rất nhiệt tình, thân thiện. Vị trí khách sạn cũng tốt, nhưng hơi xa bãi biển một chút.;1
"Phòng đầy đủ tiện nghi, thoải mái; lễ tân thân thiện, tận tình; vị trí khách sạn ra biển khá gần; giá thành hợp lý và mong Tristar vẫn sẽ giữ mức giá này trong thời gian dài.";1
thiết kế phòng đẹp, ấm cúng, thích hợp cho gia đình. tiện nghi, thoải mái;1
Bứa sáng ok, tuy nhiên phòng cách âm chưa tốt và không gian phòng loại III hơi hẹp.;1
Nhân viên thân thiện và nhiệt tình;1
nhân viên khách sạn nhiệt tình;1
nhân viên phục vụ ân cần chu đáo lịch sự;1
Gần thành phố, dễ đi đây đi đó;1
Cảnh ở Nha Trang đẹp tuyệt vời. Nhân viện tại khách sạn Tristar phục vụ rất tốt.;1
khách sạn sạch sẽ;1
Nhan vien nice, trang tri phong dep;1
Thái độ của mọi nhân viên rất tốt, phở ăn sáng ngon.;1
Yên tĩnh,không khí trong lành;1
Nhân viên phục vụ lịch sự, vui vẻ, chu đáo, tận tình.;1
gon gang gan napNho nhung day du tien nghiDua do khach nhiet tinh;1
Vi tri OK;1
khách sạn đẹp;1
Lễ tân thân thiện, phòng ấm cúng, giường lớn, tivi lớn, có tủ quần áo, giá cả phải chăng;1
Vị trí khách sạn nằm trung tâm, gần biển, gần chợ đêm, wifi cáp quang tốt, phòng sạch sẽ;1
giá tiền 2 sao, chất lượng 3 sao.Nhân viên lẽ tân đã linh động sắp xếp check in sớm lúc 7h sáng. Rất cảm kích vì quá mệt mỏi cho 10 tiếng trên tàu.;1
Nhân viên nhiệt tình, phục vụ tốt, vị trí đi lại thuận tiện ra biển, khu trung tâm, vinpearland, siêu thị, hàng ăn uống.;1
Bua an sang tot;1
Tiếp tân tận tình, dễ thương;1
Cafe va thuc uong o Cocobox rat ngon.;1
Gần ngay trung tâm phố cổ, nhân viên thân thiện, cung cấp xe đạp đi dạo miễn phí;1
Khách sạn có vị trí tốt, nhìn ra sông Hoài và gần chợ đêm và các địa điểm nổi tiếng khác. Phòng ở rộng, nhà tắm đẹp. Bể bơi tuy nhỏ nhưng sạch sẽ và khá đẹp.;1
vị trí gần phố cổ, phòng rộng rãi;1
Không gian phòng ở rộng rãi thoải mái;1
Dia diem kha tot;1
Nhân viên nhiệt tình;1
Chúng tôi sẽ quay lại trong những lần tiếp theo;1
Khách sạn ở trung tâm, gần khu phố cổ, đi lại thuận tiện. Nhân viên nhiệt tình vfa lịch sự;1
Thuận tiện đi lại, sạch sẽ, giá phù hợp, chủ nhà thân thiện;1
Không gian thoải mái, Anh Chị chủ rất nhiệt tình và thân thiện.;1
Thái độ phục vụ khá tốt;1
Cách phục vụ tại khách sạn là tốt và thoải mái;1
Chủ khách sạn nhiệt tình, dễ gần;1
nhân viên thân thiện;1
Tôi thích vị trí đẹp , yên tỉnh , đi bộ ra hồ Tây vả nhả thờ cửa Bắc ,;1
Hotel rất sạch , vị trí tuyệt ,;1
Sạch sẽ, yên tĩnh, lịch sự;1
Dịch vụ và tiện nghi;1
Nhân viên nhiệt tình.;1
Có nhiều nước Lavie uống miễn phí.;1
Nhân viên rất nhiệt tình.;1
Cach Phuc Vu cua nhan viên Lê tan, va rat vui vi duoc gap va Noi Chuyen voi Mr: Nikola's from France;1
Nhân viên thân thiện, phòng ăn trên tầng 13 có view rất đẹp, đồ ăn ngon. Nói chung mình khá hài lòng về khách sạn.;1
Nhà hàng có view đẹp, cách trang trí tạo cảm giác thư giãn, phòng ở với tiện nghi rất tốt, sạch sẽ;1
Phong rong thoai mai, nhan vien de thuong va nhiet tinh;1
Tac phong, co so chuyen nghiep;1
Nhân viên phục vụ vui vẻ.;1
"Vị trí khá thuận tiện để đi lại; nhân viên khá thoải maia và thân thiện";1
Vị trí thuận lợi;1
Ngay khu phố cổ, đồ ăn ngon.;1
Anh chủ và anh quản lí dễ thương. Sơn Vinh có đặt những chiếc ghế nhỏ, bàn nhỏ trước mỗi căn phòng, mình có thể ngồi uống cà phê, và đọc sách thoải mái;1
cảm giác thân thiện như về thăm gia đình của tôi - gần biển - không ồn ào -  dễ dàng di chuyển lên phía Bác hoặc  phía Nam của đảo.friendly feel like to visit my family - near the sea - no fuss - easy to move north or south of the island;1
Gần khu trung tâm, rất tốt;1
Sạch sẽ, gần trung tâm, ra biển thuận tiện.;1
Ông chủ rất dể thương , thân thiện , chỗ nghĩ yên tĩnh;1
Những chú chó và cách nói chuyện của anh chủ dễ thương;1
yên tĩnh, nhân viên nhiệt tình, thân thiện;1
Thích nhất được xuống bếp tự do nấu nướng giống như ở nhà;1
Tuyệt;1
Nhan vien than thien, nhiet tinh. Phong duoc don dep hang ngay va sach se.;1
Gan trung tam;1
Tot , sach , nhan vien nhiet tinh .;1
Chủ khách sạn thân thiện, nhiệt tình;1
Khách sạn ở trung tâm thuận tiện cho việc đi lại. Chỉ mất vài phút đi bộ đến chợ Bến Thành và gần nhiều nơi ăn uống ngon.;1
Vi trí gân mây diêm tham quan, an uông, và gia trí vê dêmNhà hàng cua KS :7/10O trong phòng không nghe ôn ào;1
Phòng sạch đẹp.;1
Vị trí khách sạn ngay cạnh chợ Bến Thành tiện cho việc vui chơi mua sắm.;1
Phòng ốc rộng rãi, sạch sẽ, giường ngủ lớn, thoải mái.Nhân viên nhiệt tình. Xe cho thuê tốt, chạy rất ổn.;1
Phòng ốc sạch sẽ, rộng rãi;1
Nhìn bên ngoài khách sạn có vẻ nhỏ,nhưng phòng  rộng,đặc biệt giường rất lớn!Nằm trong khu khu phố cổ chỉ mất 2' đến hồ gươm và chợ đêm!Nhân viên rất thân thiện và nhiệt tình!một nơi dừng chân lý tưởng cho một vài ngày nghỉ!;1
Nhân viên nhiệt tình và thân thiện. Customer service quan tâm và cố gắng làm hài lòng khách hàng.;1
Vị trí tiện lợi, view đẹp, nhân viên tận tình, vui vẻ, thoải mái và luôn tươi cười. Phòng ngủ sạch sẽ, tiện nghi tốt. Sẽ chọn nếu tới Hà Nội những lần sau;1
Thích nhất giường ngủ vì rất thoải mái;1
kham pha 1 dia diem moi;1
bữa sáng;1
Sạch sẽ, thoải mái, địa điểm gần trung tâm;1
dịch vụ tốt, nhân viên thân thiện.;1
Dia diem dep, trung tam, nhan vien phuc vu tot, tru le tan khach san;1
Giường và chăn đệm thật sạch sẽ và thoải mái;1
Phòng k đẹp, k phù hợp vs giá tiền;1
Le tan lich su coi mo , bao ve nhiet tinh .;1
Tat ca deu rat tot;1
Thực đơn hùng hậu. Tiếp tân tuyệt vời.;1
Tiện đi lại;1
sự lãng mạn;1
Gần trung tâm;1
Nhân viên của khách sạn phục vụ tốt chu đáo;1
Vị trí tốt;1
ăn sáng được. Nhân viên chu đáo.;1
Bua sang ngon, nhe nhang. Địa điểm thuận lợi, dễ tìm. Nhân viên nhiệt tình. Tiện nghi đầy đủ và thoái mái.;1
Nhân viên thân thiện, nhiệt tình. Địa điểm trung tâm.;1
Nằm giữa trung tâm tp rất thuận tiện để đi lại . Điều hành taxi rất nhanh chóng;1
Nhân viên ok;1
Vị trí khá thuận tiện.;1
Sảnh đẹp;1
Sạch sẽ, ngay trung tâm;1
mọi người trong gia đình chủ nhà đều rất thân thiện, gần gũi và hết sức nhiệt tình :))))))))))))))10 marks;1
Nhân viên phục vụ tốt;1
- Nhân viên nhiệt tình chu đáo từ bảo vệ cho đến lễ tân- Phòng đẹp, sạch sẽ, tiện nghi và mới- Mặc dù đi vào ngõ 20m nhưng nằm ngay trung tâm quận 1, rất gần các điểm tham quan du lịch như Dinh thống nhất, nhà thờ Đức Bà, nhà hát lớn, Bưu điện, ....;1
Tien nghi va day du do dung cho gia dinh;1
dia diem tot, nhan vien nhiet tinh;1
Phòng rộng rải, sạch sẽ, đầy đủ tiện nghi;1
Phong nghi thoai mai;1
Nhân viên lễ tân vui vẻ & sẵn sàng giúp đỡ khách;1
Cho o  tien di lai khu trung tamNhan vien rat. Than Thien  vui ve;1
Không gian rộng rãi, nhà hàng phục vụ món ăn tại phòng với giá cực kỳ hợp lý.;1
Nói chung tôi rất hài lòng về ks này .nếu có dịp về vn nhất định tôi sẽ quya lại;1
Yên tĩnh;1
Sạch sẽ, vị trí tốt, ăn sáng ngon;1
Phòng rộng rãi thoải mái, nhân viên lịch sự, chuyên nghiệp.;1
Vị trí thuận lợi , vệ sinh sạch sẽ .;1
Sự sạch sẽ từ phòng đến nhà tắm. Khiến mình có cảm giác giống như ở nhà.;1
Gần trung tâm;1
Nhân viên thái độ tốt!;1
giam doc rat de thuong , tiep don niem no;1
Phuc vu tot gan cong vien khong khi tot Se tro lai cho ky Nghi toi  tu Australia;1
No;1
- Có không gian yên tĩnh- Nhân viên lịch sự, chu đáo;1
Staff are very friendly. I will come back.;1
Nhân viên lễ tân tốt nhưng không biết cách thuyết phục đồng nghiệp;1
Phòng sạch sẽ,nhân viên thân thiện,nhiệt tình;1
Bữa sáng nhiều đồ ăn, nhân viên nhiệt tình, có xe đưa đón sân bay rất tuyệt;1
Bữa sáng ngon , thái độ nhân viên thân thiện, phòng sạch sẽ;1
Yên tâm, thoai mái;1
Vị trí đẹp, không gian riêng tư, yên tĩnh. Phòng sạch sẽ.;1
If you're a female and just happen to be traveling by yourself to Ha Noi like I did, I highly recommend Golden Sun Suites Hotel. I've read many reviews here before booking with them and true to the review, the hotel manager reached out to me within 24 hours of reservation via email welcoming me and offering the many services that they provide if I may so need. I was a bit skeptical at first, so I only started using their airport pick up service at first. My plan was to travel across the country from North to South, visiting major attractions and did not have a plan set in stone. Upon check-in, I was warmly greeted by the hotel manager himself and was offered fruit juice. I asked him about the tour available and within 20 minutes, I had a set plan for 5 days ahead including Sapa and Ha Long tour, all customized to my own schedule. He even recommended a street food tour which, I think, is a must for all food lovers. I was very impressed how resourceful and accommodating the manager is. The rest of the hotel staff is also superb. The bell boys are very polite and helpful to the point I forgot that I have luggage because they are always helping me carrying it. Their breakfast is also delicious. But asides from the usual professional procedure, what really impressed me about this hotel and their staff is their willingness to step above and beyond: i.e. I asked where to buy a SIM card, and they took it upon themselves to buy it and install it on the phone for me. Due to fatigue and jet lag on the first day, after walking around the old city, I was tired and took a taxi home, but left my iPhone on the cab... On the first day, after having a new SIM and data package, all ready to go! I was devastated as I needed the phone for all my planning and keeping in touch. I thought all hope was lost but informed the hotel staff anyway, upon which I learned that they have CCTV in front of their door.;1
Trang trí phòng đẹp;1
Phòng sạch sẽ,chủ cho thuê vui vẻ thân thiện.Có lối đi ra biển đẹp, không gian thoáng mát rộng rãi;1
Điểm tâm hợp khẩu vị. Ngon.;1
Nhan vien vui ve;1
Gần các điểm tham quan;1
phòng có máy lạnh, máy nước nóng;1
Khuan vien dep, yen tinh;1
Mọi thứ đều khá ok: vị trí tốt, thuận lợi, dễ đi lại, KH gần nhiều địa điểm ăn uống mua sắm. nhân viên nhiệt tình. Sẽ quay trở lại nếu có dịp đến HN.;1
Tôi cho điểm 10 không hẳn đây là khách sạn tốt.Cho điểm 10 chỉ vì tôi thấy hợp lý với giá tiền tôi bỏ ra.phòng nhỏ, nhà vệ sinh riêng, ga giường sạch sẽ.nhân viên ok.;1
Tôi cho điểm 10 không hẳn đây là khách sạn tốt.Cho điểm 10 chỉ vì tôi thấy hợp lý với giá tiền tôi bỏ ra.phòng nhỏ, nhà vệ sinh riêng, ga giường sạch sẽ.nhân viên ok.;1
Tôi cho điểm 10 không hẳn đây là khách sạn tốt.Cho điểm 10 chỉ vì tôi thấy hợp lý với giá tiền tôi bỏ ra.phòng nhỏ, nhà vệ sinh riêng, ga giường sạch sẽ.nhân viên ok.;1
vẫn như những lần trước tôi ở đây.phòng thoáng, sạch sẽ, nhân viên tận tình.giá phòng có mềm hơn chút so với những khách sạn kháclike the last time i stay here.good room, clean, friendly staff.very good price compare with other hotel around;1
Giá phù hợp.;1
Nhân viên nhiệt tình, thân thiện;1
Phòng đầy đủ tiện nghi. Tốt;1
Vị trí thuận lợi trong khu phố cổ, nhân viên nhiệt tình và thân thiện.;1
địa điểm tốt, nhân viên nhiệt tình, giá cả hợp lý.;1
gần Hồ Hoàn Kiếm;1
giá cả hợp lý so với những khách sạn khác ở chung quanh;1
Địa điểm thuận tiện cho việc mua sắm đi lại, nhân viên nhiệt tình dễ gần, phòng nhỏ xinh xắn sạch sẽ.;1
Nhân viên rất đáng yêu, nhiệt tình và giúp đỡ khách hàng. Dịch vụ rất tốt, trung thực. Lần sau tôi sẽ lại ở khách sạn này. Vị trí tuyệt vời. Đi đâu cũng rất gần và tiện;1
Thái độ nhân viên vui vẻ, nhiệt tình, hay hỏi han khách có hài lòng không.Bữa sáng ngon miệng.;1
Nhân viên nhiệt tình, phòng rộng, sạch, có notebook riêng trong phòng.;1
Nhân viên thân thiện. Cả khi chúng tôi đi biển về trễ bữa sáng vẫn làm bữa sáng cho chúng tôi.;1
1. Khách sạn gần biển2. Phòng sạch sẽ, thoáng mát.3. Ăn sáng theo vợ chồng mình là phục vụ nhanh gọn. Bữa ăn cũng chấp nhận đc. Món phở vừa miệng. Cafe sữa ngon. 4. Chỗ ở an toàn, để xe máy vô tư không sợ mất. 5. Khách sạn gần tiệm tạp hóa, chỗ sửa xe. Tiện cho dân phượt đi nghỉ.6. Hồ bơi sạch sẽ, trong trẻo.;1
Gan bien;1
Khách sạn đẹp, có tầm nhìn bao quát sang đồi núi ruộng bậc thang, vị trí trung tâm nhiều nhà hàng quán ăn. Khách sạn nâng cấp phòng miễn phí cho khách, nhân viên nhiệt tình giúp đỡ khách, ăn sáng ngon phù hợp giá tiền;1
-Vị trí trung tâm khu nghỉ mát /location: in the centre in town- Phòng ốc rất rộng, thoáng & nội thất mới & sạch sẽ / very good room with new facilities- Hồ bơi tuyệt vời, được chủ đo làm sạch mỗi 2 ngày, khung cảnh dễ thương ban đêm /  lovely pool, owner check & clean every 02 day- Miễn phí wifi, ăn sáng ngon & nhiều lựa chọn / Free wifi, good breakfast with options- Nhân viên rất dễ thương & nhiệt tình giúp khách / Very good staffs;1
Nhân viên vui vẽ, thân thiện;1
Thân thiện của nhân viêm;1
Khach san kha dep, sach se, co be boi;1
Nhân viên thân thiện, nhiệt tình,phòng ốc sạch sẽ.;1
thich nv phuc vu o ks rat nhiet tinh va vui ve;1
Nhan vien nhiet tinh;1
Địa điểm gần trung tâm.;1
Không thích điều gì;1
Bua sang ngon;1
Máy lạnh mát, hoạt động tốt, giường ngủ ngon;1
Vị trí đẹp;1
Cảnh quan xung quanh đẹp, yên tĩnh;1
Không quá chuyên nghiệp nhưng nhân viên được cái chân chất dễ thương. Khách sạn ấm cúng, phòng rẻ. Lấy phòng 400k là đã đắt nhất rồi. Sạch sẽ, gần đó có quán Nem nướng Thanh Vân nổi tiếng nhất Cần Thơ. Tiện lợi!;1
Vị trí tốt. Thuận tiện đi dạo những địa điểm tham quan trong thành phố.wifi mạnh. Khách sạn khá rộng rãi, tuy nhiên view từ phòng thì không ok lắm, có thể tầng trên cao nhìn ok hơn. Nhân viên vui vẻ. Ks có list những nơi ăn uống, mua sắm, tham quan cho khách tham khảo, rất ok.;1
Gần nhiều điểm du lịch nổi tiếng của Cần Thơ.;1
Resort có phong cảnh đẹp nhiều cây xanh, tiểu cảnh tinh tế. Món ăn rất ngon nguyên liệu tươi, giá cả phải chăng, tốt hơn nhiều so với quán ăn bên ngoài. Bể bơi trong xanh và đẹp.;1
Vừa túi tiền;1
Phòng rộng rãi.;1
Riêng tư, thoải mái, hồ bơi sạch, có bếp có thể sử dụng.;1
Vị trí thuận lợi;1
Đồ ăn ngon, ông chủ thân thiện, nơi ở khá đẹp;1
Ăn tại nhà hàng được discount 20%;1
Phòng sạch đẹp,cả chủ và nhân viên đều rất thân thiện,sử dụng dvu đi tuor mình còn đc giảm giá so với book thẳng tuor ở đại lý.nc mình đã có kỳ nghỉ tuyệt vời ở đây.;1
Trong khu phố cổ, gần bờ hồ. Rất ổn cho nghỉ ngơi, tham quan du lịch.;1
Mọi thứ đều thoải mái;1
Chúng tôi không may bị ngộ độc do ăn thực phẩm ở Phú Quốc, nhân viên khách sạn vô cùng chu đáo đã đem thuốc cho tôi và hỏi han chu đáo. Nếu có dịp quay lại Phú Quốc, chắc chắn chúng tôi vẫn chọn Gold Beach là điểm dừng chân.;1
ấn tượng khi được phục vụ phòng hướng dẫn khi nhận phòng về các dịch vụ và tiện ích ! cảm thấy còn chuyên nghiệp hơn lúc mình ở novotel resort !;1
Tại ks này, ngày checkout tôi đã để quên 1 dt. Nhưng khi ra đến sân bay tôi mới phát hiện ra điều này, tôi quay xe lại ks, vừa đến ks thì tôi được nhân viên ks báo và trao trả lại điện thoại. Cảm ơn các bạn.;1
Không khí trong lành,cư dân thuần, ăn uống tại Dương Đông khá ngon và giá cả hợp lý;1
Bữa ăn ngon;1
Tất ca binh thường;1
Khách sạn sạch sẽ, phục vụ nhiệt tình. Thoáng mát.;1
Khách sạn mới, sạch sẽ, tiện nghi ổn;1
ăn sáng tốt;1
Phòng khách sạn sạch sẽ, mới, khá ổn;1
Sạch sẽ;1
Do sach se;1
Giường, khăn sạch sẽ.;1
Chả thấy thích gì ở hotel này ks 4 sao mà xứng đáng 1 sao;1
không gian khá yên tĩnh, phòng đẹp, buffer sáng ăn ngon;1
Yên tỉnh- mát;1
dễ thương , thân thiện , ăn sáng được Bạn hoàng sales phòng   rất dễ thương .  sẽ quay lại;1
Tuy chỉ ở 1 đêm nhưng điểm thu hút đầu tiên là nhân viên rất nhiệt tình. Hồ bơi và cảnh quan rất đẹp. Sẽ quay lại đây vào lần sau.;1
Đồ ăn ngoan, không gian đẹp, nhân viên thân thiện;1
Đẹp, nhân viên phục vụ chu đáo;1
Đồ ăn phong phú, resort rất gần với thiên nhiên;1
Đồ ăn phong phú, phòng rộng và thoáng mát. Tuy nhiên, nên làm thêm những cây dù ngoài bờ biển. Fiore một nơi đáng để đến.;1
Đồ ăn khá ngon.;1
Không gian thoải mái, gần gủi thiên nhiên. Nhân viên thân thiện, nhiệt tình. Thức ăn ngon.;1
_ Khách sạn hơi xa trung tâm, nhưng đáng giá tiền._ Ăn sáng không phong phú, nhưng đồ ăn ngon và đáng giá tiền.;1
An ngon, yen tinh;1
Cảnh quan đẹp, yên tĩnh. Ăn sáng ngon. Spa tốt;1
Phòng tốt, hồ bơi đẹp, ẩm thực và dịch vụ ổn;1
Quang cảnh đẹp,buffe sáng đa dạng món, giá cả hợp lý.;1
Phong rong, gia tot, thuc an duoc;1
khung cảnh lãng mạn - không gian tuyệt đẹp;1
Cảnh quan xung quanh resort được chăm chút kỹ, nhà hàng nấu ăn cực ngon!;1
Bãi biển rất sạch và đẹp, nhân viên rất nhiệt tình, thức ăn ngon.Nếu bạn tìm một nơi nghĩ dưỡng thì đây là một địa điểm rất thích hợp.;1
địa điểm rất thuận tiện;1
tôi đã đặt phòng ở khách sạn này 1 đêm .Tôi rất hài lòng về nhân viên khách sạn,họ rất nhiệt tình...phòng sạch sẽ và rộng thoáng mát.Gần nhà thờ Lớn và mất 5 phút ra Hồ Hoàn Kiếm;1
Vị trí đẹp, gần trung tâm thành phố. Cơ sở vật chất tốt, phòng ốc sạch sẽ. Nhân viên nhiệt tình, thân thiện.;1
Phòng sạch sẽ,nhân viên nhiệt tình;1
Chủ khách sạn rất nhiệt tình thoải mái;1
Phòng nghỉ rất thoải mái. Sạch sẽ, gia đình cô chủ rất thân thiện và nhiệt tình. Giá cả rất phù hợp với dân phượt ... Mình rất hài lòng về tất cả mọi thứ ở Hostel Thuận Lợi;1
Gia đình chủ nhà rất hiếu khách. Chỉ dẫn mình tận tình. Phòng tương đối sạch sẽ , thoải mái. So với giá tiền thì ok !;1
Anh chủ nhà nghỉ rất thân thiện, nhiệt tình, sẵn sàng hướng dẫn giúp đỡ chúng tôi khi chúng tôi cần.;1
Khăn tắm sạch sẽ, giướng to rộng rãi.;1
Gia đình cô chú chủ khách sạn rất thân thiện, dễ chịu.;1
Anh chị chủ nhà nghỉ khá thoải mái và hiếu khách;1
Khách sạn rất nhiệt tình từ nhân viên lễ tân đến dọn phòng và bảo vệ. Từ khi đặt phòng cho đến lúc khách trả phòng khách sạn đều làm rất tốt. Cơ sở vật chất mới, sạch sẽ. Giá phòng rẻ, đầy đủ tiện nghi. Đoàn mình chỉ đặt 4 phòng nhưng vẫn có phòng nội bộ miễn phí cho tài xế. Nói chung là cả đoàn mình đều hoàn toàn hài lòng và đánh giá cao về chất lượng cũng như thái độ phục vụ của khách sạn.;1
Gần bến xe Rạch Giá, gần bến tàu cao tốc, tiện đường!;1
Khách sạn nằm trong khu yên tĩnh.Sach sẽ;1
Không gian yên tĩnh, thoải mái.Nhân viên lịch su, thân thiện.;1
Giuong rong, thoai mai, phong dep, xung dang tieu chuan 3 sao cho phong ngu, loi di cau thang hoi chat va toi, can cai thien loi di hanh lang;1
Khách sạn nằm ở trung tâm phố cổ, rất thuận tiện để có thể tìm được các điểm vui chơi, các dịch vụ khác...Phòng sạch sẽ, đầy đủ các tiện nghi. Nhân viên phục vụ chu đáo, thân thiện. Đồ ăn ngon, đảm bảo vệ sinh.;1
đầy đủ, thoải mái và tiện nghi. 6 đêm chỉ với 2triệu là điều không thể tuyệt vời hơn;1
